jahr;anlage;ort;bfsnr;rubrik;thema;wert;einheit;betrieb
2014;d0246;Horgen;295;Oberflächengewässer;Kälte;200;kW;ja
2014;d0287;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2014;d0288;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2014;e0100;Küsnacht (ZH);154;Oberflächengewässer;Kälte;705;kW;Ja
2014;e0123;Uetikon am See;159;Oberflächengewässer;Kälte;5400;kW;Ja
2014;e0132;Meilen;156;Oberflächengewässer;Kälte;500;kW;Ja
2014;e0141;Stäfa;158;Oberflächengewässer;Kälte;0;kW;Ja
2014;e0143;Zollikon;161;Oberflächengewässer;Kälte;0;kW;Ja
2014;e0163;Männedorf;155;Oberflächengewässer;Kälte;0;kW;Ja
2014;e0165;Meilen;156;Oberflächengewässer;Kälte;300;kW;Ja
2014;e0170;Männedorf;155;Oberflächengewässer;Kälte;25;kW;Ja
2014;e0172;Stäfa;158;Oberflächengewässer;Kälte;30;kW;Ja
2014;e0174;Meilen;156;Oberflächengewässer;Kälte;140;kW;Ja
2014;e0187;Küsnacht (ZH);154;Oberflächengewässer;Kälte;86;kW;Ja
2014;e0192;Männedorf;155;Oberflächengewässer;Kälte;525;kW;Ja
2014;e0193;Männedorf;155;Oberflächengewässer;Kälte;522;kW;Ja
2014;e0194;Meilen;156;Oberflächengewässer;Kälte;0;kW;Ja
2014;e0201;Meilen;156;Oberflächengewässer;Kälte;0;kW;Nein
2014;g0096;Dübendorf;191;Oberflächengewässer;Kälte;1278;kW;Ja
2014;g0128;Dübendorf;191;Oberflächengewässer;Kälte;250;kW;Ja
2014;h0160;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2014;h0165;Pfäffikon;177;Oberflächengewässer;Kälte;2500;kW;Ja
2014;h0166;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2014;h0167;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2014;h0352;Pfäffikon;177;Oberflächengewässer;Kälte;1570;kW;Ja
2014;k0087;Rheinau;38;Oberflächengewässer;Kälte;1500;kW;Ja
2014;k0116;Flurlingen;29;Oberflächengewässer;Kälte;0;kW;Ja
2014;k0127;Andelfingen;291;Oberflächengewässer;Kälte;0;kW;Ja
2014;k0219;Flaach;28;Oberflächengewässer;Kälte;0;kW;Ja
2014;l0152;Hochfelden;59;Oberflächengewässer;Kälte;1320;kW;Ja
2014;l0184;Eglisau;55;Oberflächengewässer;Kälte;0;kW;Ja
2014;l0204;Opfikon;66;Oberflächengewässer;Kälte;0;kW;Ja
2014;l0211;Glattfelden;58;Oberflächengewässer;Kälte;200;kW;Ja
2014;m0152;Bachs;81;Oberflächengewässer;Kälte;0;kW;Ja
2014;m0153;Bachs;81;Oberflächengewässer;Kälte;0;kW;Ja
2014;m0157;Bachs;81;Oberflächengewässer;Kälte;0;kW;Ja
2014;n0086;Birmensdorf (ZH);242;Oberflächengewässer;Kälte;50;kW;Ja
2014;n0134;Dietikon;243;Oberflächengewässer;Kälte;420;kW;Ja
2014;n0135;Dietikon;243;Oberflächengewässer;Kälte;0;kW;Ja
2015;b0098;Zürich;261;Oberflächengewässer;Kälte;1537;kW;Ja
2015;b0102;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2015;b0116;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2015;b0118;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2015;b0119;Zürich;261;Oberflächengewässer;Kälte;1376;kW;Ja
2015;b0131;Zürich;261;Oberflächengewässer;Kälte;11;kW;Ja
2015;b0138;Zürich;261;Oberflächengewässer;Kälte;222;kW;Ja
2015;b0143;Zürich;261;Oberflächengewässer;Kälte;680;kW;Ja
2015;b0150;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2015;b0152;Zürich;261;Oberflächengewässer;Kälte;65;kW;Ja
2015;b0163;Zürich;261;Oberflächengewässer;Kälte;740;kW;Ja
2015;b0174;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2015;b0182;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2015;b0186;Zürich;261;Oberflächengewässer;Kälte;230;kW;Ja
2015;b0187;Zürich;261;Oberflächengewässer;Kälte;370;kW;Ja
2015;b0188;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2015;b0192;Zürich;261;Oberflächengewässer;Kälte;3781.7;kW;Ja
2015;b0193;Zürich;261;Oberflächengewässer;Kälte;1090;kW;Ja
2015;b0194;Zürich;261;Oberflächengewässer;Kälte;4346;kW;Ja
2015;b0195;Zürich;261;Oberflächengewässer;Kälte;687;kW;Ja
2015;b0196;Zürich;261;Oberflächengewässer;Kälte;100;kW;Ja
2015;b0197;Zürich;261;Oberflächengewässer;Kälte;85;kW;Ja
2015;b0202;Zürich;261;Oberflächengewässer;Kälte;1648.15;kW;Ja
2015;b0207;Zürich;261;Oberflächengewässer;Kälte;690;kW;Ja
2015;b0208;Zürich;261;Oberflächengewässer;Kälte;2360.4;kW;Ja
2015;b0209;Zürich;261;Oberflächengewässer;Kälte;467;kW;Ja
2015;b0210;Zürich;261;Oberflächengewässer;Kälte;0;kW;Nein
2015;b0223;Zürich;261;Oberflächengewässer;Kälte;200;kW;Ja
2015;b0729;Zürich;261;Oberflächengewässer;Kälte;2718;kW;Ja
2015;d0117;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2015;d0130;Horgen;295;Oberflächengewässer;Kälte;0;kW;Ja
2015;d0140;Wädenswil;293;Oberflächengewässer;Kälte;80;kW;Ja
2015;d0153;Kilchberg (ZH);135;Oberflächengewässer;Kälte;7300;kW;Ja
2015;d0197;Horgen;295;Oberflächengewässer;Kälte;149;kW;Ja
2015;d0217;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2015;d0221;Rüschlikon;139;Oberflächengewässer;Kälte;0;kW;Ja
2015;d0225;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2015;d0226;Kilchberg (ZH);135;Oberflächengewässer;Kälte;180;kW;Ja
2015;d0229;Horgen;295;Oberflächengewässer;Kälte;0;kW;Ja
2015;d0230;Thalwil;141;Oberflächengewässer;Kälte;0;kW;Ja
2015;d0234;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Nein
2015;d0236;Horgen;295;Oberflächengewässer;Kälte;250;kW;Ja
2015;d0246;Horgen;295;Oberflächengewässer;Kälte;200;kW;ja
2015;d0287;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2015;d0288;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2015;e0100;Küsnacht (ZH);154;Oberflächengewässer;Kälte;705;kW;Ja
2015;e0123;Uetikon am See;159;Oberflächengewässer;Kälte;5400;kW;Ja
2015;e0132;Meilen;156;Oberflächengewässer;Kälte;500;kW;Ja
2015;e0141;Stäfa;158;Oberflächengewässer;Kälte;0;kW;Ja
2015;e0143;Zollikon;161;Oberflächengewässer;Kälte;0;kW;Ja
2015;e0163;Männedorf;155;Oberflächengewässer;Kälte;0;kW;Ja
2015;e0165;Meilen;156;Oberflächengewässer;Kälte;300;kW;Ja
2015;e0170;Männedorf;155;Oberflächengewässer;Kälte;25;kW;Ja
2015;e0172;Stäfa;158;Oberflächengewässer;Kälte;30;kW;Ja
2015;e0174;Meilen;156;Oberflächengewässer;Kälte;140;kW;Ja
2015;e0187;Küsnacht (ZH);154;Oberflächengewässer;Kälte;86;kW;Ja
2015;e0192;Männedorf;155;Oberflächengewässer;Kälte;525;kW;Ja
2015;e0193;Männedorf;155;Oberflächengewässer;Kälte;522;kW;Ja
2015;e0194;Meilen;156;Oberflächengewässer;Kälte;0;kW;Ja
2015;e0201;Meilen;156;Oberflächengewässer;Kälte;0;kW;Nein
2015;g0096;Dübendorf;191;Oberflächengewässer;Kälte;1278;kW;Ja
2015;g0128;Dübendorf;191;Oberflächengewässer;Kälte;250;kW;Ja
2015;h0160;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2015;h0165;Pfäffikon;177;Oberflächengewässer;Kälte;2500;kW;Ja
2015;h0166;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2015;h0167;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2015;h0352;Pfäffikon;177;Oberflächengewässer;Kälte;1570;kW;Ja
2015;k0087;Rheinau;38;Oberflächengewässer;Kälte;1500;kW;Ja
2015;k0116;Flurlingen;29;Oberflächengewässer;Kälte;0;kW;Ja
2015;k0127;Andelfingen;291;Oberflächengewässer;Kälte;0;kW;Ja
2015;k0219;Flaach;28;Oberflächengewässer;Kälte;0;kW;Ja
2015;l0152;Hochfelden;59;Oberflächengewässer;Kälte;1320;kW;Ja
2015;l0184;Eglisau;55;Oberflächengewässer;Kälte;0;kW;Ja
2015;l0204;Opfikon;66;Oberflächengewässer;Kälte;0;kW;Ja
2015;l0211;Glattfelden;58;Oberflächengewässer;Kälte;200;kW;Ja
2015;m0152;Bachs;81;Oberflächengewässer;Kälte;0;kW;Ja
2015;m0153;Bachs;81;Oberflächengewässer;Kälte;0;kW;Ja
2015;m0157;Bachs;81;Oberflächengewässer;Kälte;0;kW;Ja
2015;n0134;Dietikon;243;Oberflächengewässer;Kälte;420;kW;Ja
2015;n0135;Dietikon;243;Oberflächengewässer;Kälte;0;kW;Ja
2016;b0098;Zürich;261;Oberflächengewässer;Kälte;1537;kW;Ja
2016;b0102;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2016;b0116;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2016;b0118;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2016;b0119;Zürich;261;Oberflächengewässer;Kälte;1376;kW;Ja
2016;b0131;Zürich;261;Oberflächengewässer;Kälte;11;kW;Ja
2016;b0138;Zürich;261;Oberflächengewässer;Kälte;222;kW;Ja
2016;b0143;Zürich;261;Oberflächengewässer;Kälte;680;kW;Ja
2016;b0150;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2016;b0152;Zürich;261;Oberflächengewässer;Kälte;65;kW;Ja
2016;b0163;Zürich;261;Oberflächengewässer;Kälte;740;kW;Ja
2016;b0174;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2016;b0182;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2016;b0186;Zürich;261;Oberflächengewässer;Kälte;230;kW;Ja
2016;b0187;Zürich;261;Oberflächengewässer;Kälte;370;kW;Ja
2016;b0188;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2016;b0192;Zürich;261;Oberflächengewässer;Kälte;3781.7;kW;Ja
2016;b0193;Zürich;261;Oberflächengewässer;Kälte;890;kW;Ja
2016;b0194;Zürich;261;Oberflächengewässer;Kälte;4346;kW;Ja
2016;b0195;Zürich;261;Oberflächengewässer;Kälte;509;kW;Ja
2016;b0196;Zürich;261;Oberflächengewässer;Kälte;100;kW;Ja
2016;b0197;Zürich;261;Oberflächengewässer;Kälte;85;kW;Ja
2016;b0202;Zürich;261;Oberflächengewässer;Kälte;1648.15;kW;Ja
2016;b0207;Zürich;261;Oberflächengewässer;Kälte;690;kW;Ja
2016;b0208;Zürich;261;Oberflächengewässer;Kälte;2360.4;kW;Ja
2016;b0209;Zürich;261;Oberflächengewässer;Kälte;467;kW;Ja
2016;b0210;Zürich;261;Oberflächengewässer;Kälte;0;kW;Nein
2016;b0223;Zürich;261;Oberflächengewässer;Kälte;200;kW;Ja
2016;b0729;Zürich;261;Oberflächengewässer;Kälte;2718;kW;Ja
2016;d0117;Wädenswil;293;Oberflächengewässer;Kälte;2795;kW;Ja
2016;d0130;Horgen;295;Oberflächengewässer;Kälte;0;kW;Ja
2016;d0140;Wädenswil;293;Oberflächengewässer;Kälte;80;kW;Ja
2016;d0153;Kilchberg (ZH);135;Oberflächengewässer;Kälte;7300;kW;Ja
2016;d0197;Horgen;295;Oberflächengewässer;Kälte;149;kW;Ja
2016;d0217;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2016;d0221;Rüschlikon;139;Oberflächengewässer;Kälte;0;kW;Ja
2016;d0225;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2016;d0226;Kilchberg (ZH);135;Oberflächengewässer;Kälte;180;kW;Ja
2016;d0229;Horgen;295;Oberflächengewässer;Kälte;0;kW;Ja
2016;d0230;Thalwil;141;Oberflächengewässer;Kälte;0;kW;Ja
2016;d0234;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2016;d0236;Horgen;295;Oberflächengewässer;Kälte;250;kW;Ja
2016;d0246;Horgen;295;Oberflächengewässer;Kälte;200;kW;ja
2016;d0287;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2016;d0288;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2016;e0100;Küsnacht (ZH);154;Oberflächengewässer;Kälte;705;kW;Ja
2016;e0123;Uetikon am See;159;Oberflächengewässer;Kälte;5400;kW;Ja
2016;e0132;Meilen;156;Oberflächengewässer;Kälte;500;kW;Ja
2016;e0141;Stäfa;158;Oberflächengewässer;Kälte;0;kW;Ja
2016;e0143;Zollikon;161;Oberflächengewässer;Kälte;0;kW;Ja
2016;e0163;Männedorf;155;Oberflächengewässer;Kälte;0;kW;Ja
2016;e0165;Meilen;156;Oberflächengewässer;Kälte;300;kW;Ja
2016;e0170;Männedorf;155;Oberflächengewässer;Kälte;25;kW;Ja
2016;e0172;Stäfa;158;Oberflächengewässer;Kälte;30;kW;Ja
2016;e0174;Meilen;156;Oberflächengewässer;Kälte;140;kW;Ja
2016;e0187;Küsnacht (ZH);154;Oberflächengewässer;Kälte;86;kW;Ja
2016;e0192;Männedorf;155;Oberflächengewässer;Kälte;525;kW;Ja
2016;e0193;Männedorf;155;Oberflächengewässer;Kälte;522;kW;Ja
2016;e0194;Meilen;156;Oberflächengewässer;Kälte;0;kW;Ja
2016;e0201;Meilen;156;Oberflächengewässer;Kälte;0;kW;Ja
2016;g0096;Dübendorf;191;Oberflächengewässer;Kälte;1278;kW;Ja
2016;g0128;Dübendorf;191;Oberflächengewässer;Kälte;250;kW;Ja
2016;h0160;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2016;h0165;Pfäffikon;177;Oberflächengewässer;Kälte;2500;kW;Ja
2016;h0166;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2016;h0167;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2016;h0352;Pfäffikon;177;Oberflächengewässer;Kälte;1570;kW;Ja
2016;k0087;Rheinau;38;Oberflächengewässer;Kälte;1500;kW;Ja
2016;k0116;Flurlingen;29;Oberflächengewässer;Kälte;0;kW;Ja
2016;k0127;Andelfingen;291;Oberflächengewässer;Kälte;0;kW;Ja
2016;k0219;Flaach;28;Oberflächengewässer;Kälte;0;kW;Ja
2016;l0152;Hochfelden;59;Oberflächengewässer;Kälte;1320;kW;Ja
2016;l0184;Eglisau;55;Oberflächengewässer;Kälte;0;kW;Ja
2016;l0204;Opfikon;66;Oberflächengewässer;Kälte;0;kW;Ja
2016;l0211;Glattfelden;58;Oberflächengewässer;Kälte;200;kW;Ja
2016;m0152;Bachs;81;Oberflächengewässer;Kälte;0;kW;Ja
2016;m0153;Bachs;81;Oberflächengewässer;Kälte;0;kW;Ja
2016;m0157;Bachs;81;Oberflächengewässer;Kälte;0;kW;Ja
2016;n0134;Dietikon;243;Oberflächengewässer;Kälte;420;kW;Ja
2016;n0135;Dietikon;243;Oberflächengewässer;Kälte;0;kW;Ja
2017;b0098;Zürich;261;Oberflächengewässer;Kälte;1537;kW;Ja
2017;b0102;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2017;b0116;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2017;b0118;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2017;b0119;Zürich;261;Oberflächengewässer;Kälte;1376;kW;Ja
2017;b0131;Zürich;261;Oberflächengewässer;Kälte;11;kW;Ja
2017;b0138;Zürich;261;Oberflächengewässer;Kälte;222;kW;Ja
2017;b0143;Zürich;261;Oberflächengewässer;Kälte;680;kW;Ja
2017;b0150;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2017;b0152;Zürich;261;Oberflächengewässer;Kälte;65;kW;Ja
2017;b0163;Zürich;261;Oberflächengewässer;Kälte;740;kW;Ja
2017;b0174;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2017;b0182;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2017;b0186;Zürich;261;Oberflächengewässer;Kälte;230;kW;Ja
2017;b0187;Zürich;261;Oberflächengewässer;Kälte;370;kW;Ja
2017;b0188;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2017;b0192;Zürich;261;Oberflächengewässer;Kälte;4628.3;kW;Ja
2017;b0193;Zürich;261;Oberflächengewässer;Kälte;890;kW;Ja
2017;b0194;Zürich;261;Oberflächengewässer;Kälte;4346;kW;Ja
2017;b0195;Zürich;261;Oberflächengewässer;Kälte;509;kW;Ja
2017;b0196;Zürich;261;Oberflächengewässer;Kälte;100;kW;Ja
2017;b0197;Zürich;261;Oberflächengewässer;Kälte;85;kW;Ja
2017;b0202;Zürich;261;Oberflächengewässer;Kälte;1648.15;kW;Ja
2017;b0207;Zürich;261;Oberflächengewässer;Kälte;690;kW;Ja
2017;b0208;Zürich;261;Oberflächengewässer;Kälte;2360.4;kW;Ja
2017;b0209;Zürich;261;Oberflächengewässer;Kälte;467;kW;Ja
2017;b0210;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2017;b0223;Zürich;261;Oberflächengewässer;Kälte;200;kW;Ja
2017;b0729;Zürich;261;Oberflächengewässer;Kälte;3513;kW;Ja
2017;d0117;Wädenswil;293;Oberflächengewässer;Kälte;2795;kW;Ja
2017;d0130;Horgen;295;Oberflächengewässer;Kälte;0;kW;Ja
2017;d0140;Wädenswil;293;Oberflächengewässer;Kälte;80;kW;Ja
2017;d0153;Kilchberg (ZH);135;Oberflächengewässer;Kälte;7300;kW;Ja
2017;d0197;Horgen;295;Oberflächengewässer;Kälte;149;kW;Ja
2017;d0217;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2017;d0221;Rüschlikon;139;Oberflächengewässer;Kälte;0;kW;Ja
2017;d0225;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2017;d0226;Kilchberg (ZH);135;Oberflächengewässer;Kälte;180;kW;Ja
2017;d0230;Thalwil;141;Oberflächengewässer;Kälte;0;kW;Ja
2017;d0234;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2017;d0236;Horgen;295;Oberflächengewässer;Kälte;250;kW;Ja
2017;d0239;Horgen;295;Oberflächengewässer;Kälte;0;kW;Nein
2017;d0241;Horgen;295;Oberflächengewässer;Kälte;0;kW;Nein
2017;d0246;Horgen;295;Oberflächengewässer;Kälte;200;kW;ja
2017;d0287;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2017;d0288;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2017;e0100;Küsnacht (ZH);154;Oberflächengewässer;Kälte;705;kW;Ja
2017;e0123;Uetikon am See;159;Oberflächengewässer;Kälte;5400;kW;Ja
2017;e0132;Meilen;156;Oberflächengewässer;Kälte;500;kW;Ja
2017;e0141;Stäfa;158;Oberflächengewässer;Kälte;0;kW;Ja
2017;e0143;Zollikon;161;Oberflächengewässer;Kälte;0;kW;Ja
2017;e0163;Männedorf;155;Oberflächengewässer;Kälte;0;kW;Ja
2017;e0165;Meilen;156;Oberflächengewässer;Kälte;300;kW;Ja
2017;e0170;Männedorf;155;Oberflächengewässer;Kälte;25;kW;Ja
2017;e0172;Stäfa;158;Oberflächengewässer;Kälte;30;kW;Ja
2017;e0174;Meilen;156;Oberflächengewässer;Kälte;140;kW;Ja
2017;e0187;Küsnacht (ZH);154;Oberflächengewässer;Kälte;86;kW;Ja
2017;e0192;Männedorf;155;Oberflächengewässer;Kälte;525;kW;Ja
2017;e0193;Männedorf;155;Oberflächengewässer;Kälte;522;kW;Ja
2017;e0194;Meilen;156;Oberflächengewässer;Kälte;0;kW;Ja
2017;e0201;Meilen;156;Oberflächengewässer;Kälte;0;kW;Ja
2017;g0096;Dübendorf;191;Oberflächengewässer;Kälte;1278;kW;Ja
2017;g0128;Dübendorf;191;Oberflächengewässer;Kälte;250;kW;Ja
2017;g0139;Dübendorf;191;Oberflächengewässer;Kälte;0;kW;Nein
2017;h0160;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2017;h0165;Pfäffikon;177;Oberflächengewässer;Kälte;2500;kW;Ja
2017;h0166;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2017;h0167;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2017;h0352;Pfäffikon;177;Oberflächengewässer;Kälte;656;kW;Ja
2017;k0087;Rheinau;38;Oberflächengewässer;Kälte;1500;kW;Ja
2017;k0116;Flurlingen;29;Oberflächengewässer;Kälte;0;kW;Ja
2017;k0127;Andelfingen;291;Oberflächengewässer;Kälte;0;kW;Ja
2017;k0219;Flaach;28;Oberflächengewässer;Kälte;0;kW;Ja
2017;l0152;Hochfelden;59;Oberflächengewässer;Kälte;1320;kW;Ja
2017;l0184;Eglisau;55;Oberflächengewässer;Kälte;0;kW;Ja
2017;l0204;Opfikon;66;Oberflächengewässer;Kälte;0;kW;Ja
2017;l0211;Glattfelden;58;Oberflächengewässer;Kälte;0;kW;Ja
2017;n0134;Dietikon;243;Oberflächengewässer;Kälte;0;kW;Ja
2017;n0135;Dietikon;243;Oberflächengewässer;Kälte;0;kW;Ja
2018;b0098;Zürich;261;Oberflächengewässer;Kälte;1537;kW;Ja
2018;b0102;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2018;b0116;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2018;b0118;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2018;b0119;Zürich;261;Oberflächengewässer;Kälte;1376;kW;Ja
2018;b0131;Zürich;261;Oberflächengewässer;Kälte;11;kW;Ja
2018;b0138;Zürich;261;Oberflächengewässer;Kälte;222;kW;Ja
2018;b0143;Zürich;261;Oberflächengewässer;Kälte;680;kW;Ja
2018;b0150;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2018;b0152;Zürich;261;Oberflächengewässer;Kälte;65;kW;Ja
2018;b0163;Zürich;261;Oberflächengewässer;Kälte;740;kW;Ja
2018;b0174;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2018;b0182;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2018;b0186;Zürich;261;Oberflächengewässer;Kälte;230;kW;Ja
2018;b0187;Zürich;261;Oberflächengewässer;Kälte;370;kW;Ja
2018;b0192;Zürich;261;Oberflächengewässer;Kälte;4628.3;kW;Ja
2018;b0193;Zürich;261;Oberflächengewässer;Kälte;890;kW;Ja
2018;b0194;Zürich;261;Oberflächengewässer;Kälte;4346;kW;Ja
2018;b0195;Zürich;261;Oberflächengewässer;Kälte;509;kW;Ja
2018;b0196;Zürich;261;Oberflächengewässer;Kälte;100;kW;Ja
2018;b0197;Zürich;261;Oberflächengewässer;Kälte;85;kW;Ja
2018;b0202;Zürich;261;Oberflächengewässer;Kälte;1648.15;kW;Ja
2018;b0207;Zürich;261;Oberflächengewässer;Kälte;690;kW;Ja
2018;b0208;Zürich;261;Oberflächengewässer;Kälte;2895.9;kW;Ja
2018;b0209;Zürich;261;Oberflächengewässer;Kälte;467;kW;Ja
2018;b0210;Zürich;261;Oberflächengewässer;Kälte;0;kW;Ja
2018;b0223;Zürich;261;Oberflächengewässer;Kälte;200;kW;Ja
2018;b0729;Zürich;261;Oberflächengewässer;Kälte;5813;kW;Ja
2018;b0741;Zürich;261;Oberflächengewässer;Kälte;0;kW;Nein
2018;d0117;Wädenswil;293;Oberflächengewässer;Kälte;3295;kW;Ja
2018;d0130;Horgen;295;Oberflächengewässer;Kälte;0;kW;Ja
2018;d0140;Wädenswil;293;Oberflächengewässer;Kälte;80;kW;Ja
2018;d0153;Kilchberg (ZH);135;Oberflächengewässer;Kälte;7300;kW;Ja
2018;d0197;Horgen;295;Oberflächengewässer;Kälte;149;kW;Ja
2018;d0217;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2018;d0221;Rüschlikon;139;Oberflächengewässer;Kälte;0;kW;Ja
2018;d0225;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2018;d0226;Kilchberg (ZH);135;Oberflächengewässer;Kälte;180;kW;Ja
2018;d0230;Thalwil;141;Oberflächengewässer;Kälte;0;kW;Ja
2018;d0234;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2018;d0236;Horgen;295;Oberflächengewässer;Kälte;250;kW;Ja
2018;d0239;Horgen;295;Oberflächengewässer;Kälte;0;kW;Ja
2018;d0241;Horgen;295;Oberflächengewässer;Kälte;0;kW;Ja
2018;d0246;Horgen;295;Oberflächengewässer;Kälte;200;kW;ja
2018;d0287;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2018;d0288;Wädenswil;293;Oberflächengewässer;Kälte;0;kW;Ja
2018;e0100;Küsnacht (ZH);154;Oberflächengewässer;Kälte;705;kW;Ja
2018;e0123;Uetikon am See;159;Oberflächengewässer;Kälte;5400;kW;Ja
2018;e0132;Meilen;156;Oberflächengewässer;Kälte;500;kW;Ja
2018;e0141;Stäfa;158;Oberflächengewässer;Kälte;0;kW;Ja
2018;e0143;Zollikon;161;Oberflächengewässer;Kälte;0;kW;Ja
2018;e0163;Männedorf;155;Oberflächengewässer;Kälte;0;kW;Ja
2018;e0165;Meilen;156;Oberflächengewässer;Kälte;300;kW;Ja
2018;e0170;Männedorf;155;Oberflächengewässer;Kälte;25;kW;Ja
2018;e0172;Stäfa;158;Oberflächengewässer;Kälte;30;kW;Ja
2018;e0174;Meilen;156;Oberflächengewässer;Kälte;140;kW;Ja
2018;e0187;Küsnacht (ZH);154;Oberflächengewässer;Kälte;86;kW;Ja
2018;e0192;Männedorf;155;Oberflächengewässer;Kälte;525;kW;Ja
2018;e0193;Männedorf;155;Oberflächengewässer;Kälte;522;kW;Ja
2018;e0194;Meilen;156;Oberflächengewässer;Kälte;0;kW;Ja
2018;e0201;Meilen;156;Oberflächengewässer;Kälte;0;kW;Ja
2018;g0096;Dübendorf;191;Oberflächengewässer;Kälte;1440;kW;Ja
2018;g0128;Dübendorf;191;Oberflächengewässer;Kälte;250;kW;Ja
2018;g0139;Dübendorf;191;Oberflächengewässer;Kälte;0;kW;Ja
2018;h0160;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2018;h0165;Pfäffikon;177;Oberflächengewässer;Kälte;2500;kW;Ja
2018;h0166;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2018;h0167;Pfäffikon;177;Oberflächengewässer;Kälte;0;kW;Ja
2018;h0352;Pfäffikon;177;Oberflächengewässer;Kälte;656;kW;Ja
2018;k0087;Rheinau;38;Oberflächengewässer;Kälte;1500;kW;Ja
2018;k0116;Flurlingen;29;Oberflächengewässer;Kälte;0;kW;Ja
2018;k0127;Andelfingen;291;Oberflächengewässer;Kälte;0;kW;Ja
2018;k0219;Flaach;28;Oberflächengewässer;Kälte;0;kW;Ja
2018;l0152;Hochfelden;59;Oberflächengewässer;Kälte;1320;kW;Ja
2018;l0184;Eglisau;55;Oberflächengewässer;Kälte;0;kW;Ja
2018;l0204;Opfikon;66;Oberflächengewässer;Kälte;0;kW;Ja
