"bfsnr","gemeinde","jahr","total_waermeentnahme_kw","total_waermeeintrag_kw","anzahl","cum_waermeentnahme_kw","cum_waermeeintrag_kw","cum_anzahl"
35,"Marthalen",2010,0,0,0,17.2,0,2
35,"Marthalen",2011,0,0,0,17.2,0,2
35,"Marthalen",2012,23,0,2,40.2,0,4
35,"Marthalen",2013,0,0,0,40.2,0,4
35,"Marthalen",2014,11.5,0,1,51.7,0,5
35,"Marthalen",2015,24.6,0,2,76.3,0,7
35,"Marthalen",2016,0,0,0,76.3,0,7
35,"Marthalen",2017,0,0,0,76.3,0,7
35,"Marthalen",2018,0,0,0,76.3,0,7
35,"Marthalen",2019,0,0,0,76.3,0,7
35,"Marthalen",2020,13,0,1,89.3,0,8
35,"Marthalen",2021,0,0,0,89.3,0,8
35,"Marthalen",2022,30,0,1,119.3,0,9
35,"Marthalen",2023,0,0,0,119.3,0,9
43,"Volken",1981,0,0,0,0,0,0
43,"Volken",1982,0,0,0,0,0,0
43,"Volken",1983,0,0,0,0,0,0
43,"Volken",1984,0,0,0,0,0,0
43,"Volken",1985,0,0,0,0,0,0
43,"Volken",1986,0,0,0,0,0,0
43,"Volken",1987,0,0,0,0,0,0
43,"Volken",1988,0,0,0,0,0,0
43,"Volken",1989,0,0,0,0,0,0
43,"Volken",1990,0,0,0,0,0,0
43,"Volken",1991,0,0,0,0,0,0
43,"Volken",1992,0,0,0,0,0,0
43,"Volken",1993,0,0,0,0,0,0
43,"Volken",1994,0,0,0,0,0,0
43,"Volken",1995,0,0,0,0,0,0
43,"Volken",1996,0,0,0,0,0,0
43,"Volken",1997,0,0,0,0,0,0
43,"Volken",1998,0,0,0,0,0,0
43,"Volken",1999,0,0,0,0,0,0
43,"Volken",2000,0,0,0,0,0,0
43,"Volken",2001,0,0,0,0,0,0
43,"Volken",2002,0,0,0,0,0,0
43,"Volken",2003,0,0,0,0,0,0
43,"Volken",2004,0,0,0,0,0,0
43,"Volken",2005,0,0,0,0,0,0
43,"Volken",2006,0,0,0,0,0,0
43,"Volken",2007,0,0,0,0,0,0
43,"Volken",2008,0,0,0,0,0,0
43,"Volken",2009,11.1,0,1,11.1,0,1
43,"Volken",2010,0,0,0,11.1,0,1
43,"Volken",2011,0,0,0,11.1,0,1
43,"Volken",2012,0,0,0,11.1,0,1
43,"Volken",2013,0,0,0,11.1,0,1
43,"Volken",2014,0,0,0,11.1,0,1
43,"Volken",2015,0,0,0,11.1,0,1
43,"Volken",2016,0,0,0,11.1,0,1
43,"Volken",2017,0,0,0,11.1,0,1
43,"Volken",2018,0,0,0,11.1,0,1
43,"Volken",2019,0,0,0,11.1,0,1
43,"Volken",2020,0,0,0,11.1,0,1
43,"Volken",2021,0,0,0,11.1,0,1
43,"Volken",2022,0,0,0,11.1,0,1
43,"Volken",2023,0,0,0,11.1,0,1
51,"Bachenbülach",1981,0,0,0,0,0,0
51,"Bachenbülach",1982,0,0,0,0,0,0
51,"Bachenbülach",1983,0,0,0,0,0,0
51,"Bachenbülach",1984,0,0,0,0,0,0
51,"Bachenbülach",1985,0,0,0,0,0,0
51,"Bachenbülach",1986,0,0,0,0,0,0
51,"Bachenbülach",1987,0,0,0,0,0,0
51,"Bachenbülach",1988,0,0,0,0,0,0
51,"Bachenbülach",1989,0,0,0,0,0,0
51,"Bachenbülach",1990,0,0,0,0,0,0
51,"Bachenbülach",1991,0,0,0,0,0,0
51,"Bachenbülach",1992,0,0,0,0,0,0
51,"Bachenbülach",1993,0,0,0,0,0,0
51,"Bachenbülach",1994,0,0,0,0,0,0
51,"Bachenbülach",1995,0,0,0,0,0,0
51,"Bachenbülach",1996,0,0,0,0,0,0
51,"Bachenbülach",1997,0,0,0,0,0,0
51,"Bachenbülach",1998,0,0,0,0,0,0
51,"Bachenbülach",1999,0,0,0,0,0,0
51,"Bachenbülach",2000,0,0,0,0,0,0
51,"Bachenbülach",2001,0,0,0,0,0,0
51,"Bachenbülach",2002,0,0,0,0,0,0
51,"Bachenbülach",2003,0,0,0,0,0,0
51,"Bachenbülach",2004,0,0,0,0,0,0
51,"Bachenbülach",2005,0,0,0,0,0,0
51,"Bachenbülach",2006,0,0,0,0,0,0
51,"Bachenbülach",2007,58,0,1,58,0,1
51,"Bachenbülach",2008,0,0,0,58,0,1
51,"Bachenbülach",2009,0,0,0,58,0,1
51,"Bachenbülach",2010,464,0,1,522,0,2
51,"Bachenbülach",2011,0,0,0,522,0,2
51,"Bachenbülach",2012,0,0,0,522,0,2
51,"Bachenbülach",2013,0,0,0,522,0,2
51,"Bachenbülach",2014,0,0,0,522,0,2
51,"Bachenbülach",2015,0,0,0,522,0,2
51,"Bachenbülach",2016,0,0,0,522,0,2
51,"Bachenbülach",2017,0,0,0,522,0,2
51,"Bachenbülach",2018,18.5,0,1,540.5,0,3
51,"Bachenbülach",2019,0,0,0,540.5,0,3
51,"Bachenbülach",2020,0,0,0,540.5,0,3
51,"Bachenbülach",2021,0,0,0,540.5,0,3
51,"Bachenbülach",2022,307,145,1,847.5,145,4
51,"Bachenbülach",2023,0,0,0,847.5,145,4
52,"Bassersdorf",1981,0,0,0,0,0,0
52,"Bassersdorf",1982,0,0,0,0,0,0
52,"Bassersdorf",1983,0,0,0,0,0,0
52,"Bassersdorf",1984,0,0,0,0,0,0
52,"Bassersdorf",1985,0,0,0,0,0,0
52,"Bassersdorf",1986,0,0,0,0,0,0
52,"Bassersdorf",1987,0,0,0,0,0,0
52,"Bassersdorf",1988,0,0,0,0,0,0
52,"Bassersdorf",1989,0,0,0,0,0,0
52,"Bassersdorf",1990,0,0,0,0,0,0
52,"Bassersdorf",1991,0,0,0,0,0,0
52,"Bassersdorf",1992,0,0,0,0,0,0
52,"Bassersdorf",1993,0,0,0,0,0,0
52,"Bassersdorf",1994,0,0,0,0,0,0
52,"Bassersdorf",1995,0,0,0,0,0,0
52,"Bassersdorf",1996,240,0,1,240,0,1
52,"Bassersdorf",1997,0,0,0,240,0,1
52,"Bassersdorf",1998,0,0,0,240,0,1
52,"Bassersdorf",1999,0,0,0,240,0,1
52,"Bassersdorf",2000,0,0,0,240,0,1
52,"Bassersdorf",2001,0,0,0,240,0,1
52,"Bassersdorf",2002,0,0,0,240,0,1
52,"Bassersdorf",2003,0,0,0,240,0,1
52,"Bassersdorf",2004,0,0,0,240,0,1
52,"Bassersdorf",2005,0,0,0,240,0,1
52,"Bassersdorf",2006,0,0,0,240,0,1
52,"Bassersdorf",2007,0,0,0,240,0,1
52,"Bassersdorf",2008,0,0,0,240,0,1
52,"Bassersdorf",2009,104,0,1,344,0,2
52,"Bassersdorf",2010,0,0,0,344,0,2
52,"Bassersdorf",2011,0,0,0,344,0,2
52,"Bassersdorf",2012,0,0,0,344,0,2
52,"Bassersdorf",2013,300,0,1,644,0,3
52,"Bassersdorf",2014,0,0,0,644,0,3
52,"Bassersdorf",2015,0,0,0,644,0,3
52,"Bassersdorf",2016,0,0,0,644,0,3
52,"Bassersdorf",2017,0,0,0,644,0,3
52,"Bassersdorf",2018,0,0,0,644,0,3
52,"Bassersdorf",2019,0,0,0,644,0,3
52,"Bassersdorf",2020,0,0,0,644,0,3
52,"Bassersdorf",2021,0,0,0,644,0,3
52,"Bassersdorf",2022,0,0,0,644,0,3
52,"Bassersdorf",2023,0,0,0,644,0,3
53,"Bülach",1981,0,0,0,0,0,0
53,"Bülach",1982,0,0,0,0,0,0
53,"Bülach",1983,0,0,0,0,0,0
53,"Bülach",1984,0,0,0,0,0,0
53,"Bülach",1985,0,0,0,0,0,0
53,"Bülach",1986,0,0,0,0,0,0
53,"Bülach",1987,0,0,0,0,0,0
53,"Bülach",1988,0,0,0,0,0,0
53,"Bülach",1989,0,0,0,0,0,0
53,"Bülach",1990,0,0,0,0,0,0
53,"Bülach",1991,0,0,0,0,0,0
53,"Bülach",1992,0,0,0,0,0,0
53,"Bülach",1993,0,0,0,0,0,0
53,"Bülach",1994,0,0,0,0,0,0
53,"Bülach",1995,0,0,0,0,0,0
53,"Bülach",1996,0,0,0,0,0,0
53,"Bülach",1997,0,0,0,0,0,0
53,"Bülach",1998,0,0,0,0,0,0
53,"Bülach",1999,0,0,0,0,0,0
53,"Bülach",2000,0,0,0,0,0,0
53,"Bülach",2001,0,0,0,0,0,0
53,"Bülach",2002,0,0,0,0,0,0
53,"Bülach",2003,0,0,0,0,0,0
53,"Bülach",2004,0,0,0,0,0,0
53,"Bülach",2005,0,0,0,0,0,0
53,"Bülach",2006,0,0,0,0,0,0
53,"Bülach",2007,0,0,0,0,0,0
53,"Bülach",2008,0,0,0,0,0,0
53,"Bülach",2009,0,0,0,0,0,0
53,"Bülach",2010,0,0,0,0,0,0
53,"Bülach",2011,106,73,1,106,73,1
53,"Bülach",2012,0,0,0,106,73,1
53,"Bülach",2013,0,0,0,106,73,1
53,"Bülach",2014,0,0,0,106,73,1
53,"Bülach",2015,0,0,0,106,73,1
53,"Bülach",2016,340,0,2,446,73,3
53,"Bülach",2017,0,0,0,446,73,3
53,"Bülach",2018,391,30,1,837,103,4
53,"Bülach",2019,0,0,0,837,103,4
53,"Bülach",2020,1250,500,1,2087,603,5
53,"Bülach",2021,0,0,0,2087,603,5
53,"Bülach",2022,0,0,0,2087,603,5
53,"Bülach",2023,0,0,0,2087,603,5
55,"Eglisau",1981,0,0,0,0,0,0
55,"Eglisau",1982,0,0,0,0,0,0
55,"Eglisau",1983,0,0,0,0,0,0
55,"Eglisau",1984,0,0,0,0,0,0
55,"Eglisau",1985,0,0,0,0,0,0
55,"Eglisau",1986,0,0,0,0,0,0
55,"Eglisau",1987,0,0,0,0,0,0
55,"Eglisau",1988,0,0,0,0,0,0
55,"Eglisau",1989,0,0,0,0,0,0
55,"Eglisau",1990,0,0,0,0,0,0
55,"Eglisau",1991,0,0,0,0,0,0
55,"Eglisau",1992,0,0,0,0,0,0
55,"Eglisau",1993,0,0,0,0,0,0
55,"Eglisau",1994,0,0,0,0,0,0
55,"Eglisau",1995,0,0,0,0,0,0
55,"Eglisau",1996,0,0,0,0,0,0
55,"Eglisau",1997,0,0,0,0,0,0
55,"Eglisau",1998,0,0,0,0,0,0
55,"Eglisau",1999,0,0,0,0,0,0
55,"Eglisau",2000,0,0,0,0,0,0
55,"Eglisau",2001,0,0,0,0,0,0
55,"Eglisau",2002,0,0,0,0,0,0
55,"Eglisau",2003,0,0,0,0,0,0
55,"Eglisau",2004,0,0,0,0,0,0
55,"Eglisau",2005,0,0,0,0,0,0
55,"Eglisau",2006,0,0,0,0,0,0
55,"Eglisau",2007,0,0,0,0,0,0
55,"Eglisau",2008,0,0,0,0,0,0
55,"Eglisau",2009,0,0,0,0,0,0
55,"Eglisau",2010,0,0,0,0,0,0
55,"Eglisau",2011,0,0,0,0,0,0
55,"Eglisau",2012,675,0,1,675,0,1
55,"Eglisau",2013,0,0,0,675,0,1
55,"Eglisau",2014,0,0,0,675,0,1
55,"Eglisau",2015,0,0,0,675,0,1
55,"Eglisau",2016,0,0,0,675,0,1
55,"Eglisau",2017,0,0,0,675,0,1
55,"Eglisau",2018,0,0,0,675,0,1
55,"Eglisau",2019,0,0,0,675,0,1
55,"Eglisau",2020,0,0,0,675,0,1
55,"Eglisau",2021,0,0,0,675,0,1
55,"Eglisau",2022,0,0,0,675,0,1
55,"Eglisau",2023,0,0,0,675,0,1
56,"Embrach",1981,0,0,0,0,0,0
56,"Embrach",1982,0,0,0,0,0,0
56,"Embrach",1983,0,0,0,0,0,0
56,"Embrach",1984,0,0,0,0,0,0
56,"Embrach",1985,0,0,0,0,0,0
56,"Embrach",1986,0,0,0,0,0,0
56,"Embrach",1987,0,0,0,0,0,0
56,"Embrach",1988,0,0,0,0,0,0
56,"Embrach",1989,0,0,0,0,0,0
56,"Embrach",1990,0,0,0,0,0,0
56,"Embrach",1991,0,0,0,0,0,0
56,"Embrach",1992,0,0,0,0,0,0
56,"Embrach",1993,0,0,0,0,0,0
56,"Embrach",1994,0,0,0,0,0,0
56,"Embrach",1995,0,0,0,0,0,0
56,"Embrach",1996,0,0,0,0,0,0
56,"Embrach",1997,0,0,0,0,0,0
56,"Embrach",1998,0,0,0,0,0,0
56,"Embrach",1999,0,0,0,0,0,0
56,"Embrach",2000,0,0,0,0,0,0
56,"Embrach",2001,0,0,0,0,0,0
56,"Embrach",2002,0,0,0,0,0,0
56,"Embrach",2003,0,0,0,0,0,0
56,"Embrach",2004,0,0,0,0,0,0
56,"Embrach",2005,0,0,0,0,0,0
56,"Embrach",2006,0,0,0,0,0,0
56,"Embrach",2007,0,0,0,0,0,0
56,"Embrach",2008,0,0,0,0,0,0
56,"Embrach",2009,0,0,0,0,0,0
56,"Embrach",2010,0,0,0,0,0,0
56,"Embrach",2011,0,0,0,0,0,0
56,"Embrach",2012,0,0,0,0,0,0
56,"Embrach",2013,0,0,0,0,0,0
56,"Embrach",2014,0,0,0,0,0,0
56,"Embrach",2015,0,0,0,0,0,0
56,"Embrach",2016,0,0,0,0,0,0
56,"Embrach",2017,0,0,0,0,0,0
56,"Embrach",2018,0,0,0,0,0,0
56,"Embrach",2019,0,0,0,0,0,0
56,"Embrach",2020,0,0,0,0,0,0
56,"Embrach",2021,0,0,0,0,0,0
56,"Embrach",2022,257,123,1,257,123,1
56,"Embrach",2023,0,0,0,257,123,1
58,"Glattfelden",1981,0,0,0,0,0,0
58,"Glattfelden",1982,0,0,0,0,0,0
58,"Glattfelden",1983,0,0,0,0,0,0
58,"Glattfelden",1984,0,0,0,0,0,0
58,"Glattfelden",1985,0,0,0,0,0,0
58,"Glattfelden",1986,0,0,0,0,0,0
58,"Glattfelden",1987,0,0,0,0,0,0
58,"Glattfelden",1988,0,0,0,0,0,0
58,"Glattfelden",1989,0,0,0,0,0,0
58,"Glattfelden",1990,0,0,0,0,0,0
58,"Glattfelden",1991,0,0,0,0,0,0
58,"Glattfelden",1992,0,0,0,0,0,0
58,"Glattfelden",1993,0,0,0,0,0,0
58,"Glattfelden",1994,0,0,0,0,0,0
58,"Glattfelden",1995,0,0,0,0,0,0
58,"Glattfelden",1996,0,0,0,0,0,0
58,"Glattfelden",1997,0,0,0,0,0,0
58,"Glattfelden",1998,0,0,0,0,0,0
58,"Glattfelden",1999,0,0,0,0,0,0
58,"Glattfelden",2000,0,0,0,0,0,0
58,"Glattfelden",2001,0,0,0,0,0,0
58,"Glattfelden",2002,0,0,0,0,0,0
58,"Glattfelden",2003,0,0,0,0,0,0
58,"Glattfelden",2004,0,0,0,0,0,0
58,"Glattfelden",2005,0,0,0,0,0,0
58,"Glattfelden",2006,0,0,0,0,0,0
58,"Glattfelden",2007,0,0,0,0,0,0
58,"Glattfelden",2008,0,0,0,0,0,0
58,"Glattfelden",2009,0,0,0,0,0,0
58,"Glattfelden",2010,0,235,1,0,235,1
58,"Glattfelden",2011,0,0,0,0,235,1
58,"Glattfelden",2012,0,0,0,0,235,1
58,"Glattfelden",2013,155,0,1,155,235,2
58,"Glattfelden",2014,169,0,1,324,235,3
58,"Glattfelden",2015,0,0,0,324,235,3
58,"Glattfelden",2016,30.4,0,1,354.4,235,4
58,"Glattfelden",2017,0,0,0,354.4,235,4
58,"Glattfelden",2018,13.6,0,1,368,235,5
58,"Glattfelden",2019,0,0,0,368,235,5
58,"Glattfelden",2020,0,0,0,368,235,5
58,"Glattfelden",2021,380,210,1,748,445,6
58,"Glattfelden",2022,240,0,1,988,445,7
58,"Glattfelden",2023,0,0,0,988,445,7
62,"Kloten",1981,0,0,0,0,0,0
62,"Kloten",1982,0,0,0,0,0,0
62,"Kloten",1983,0,0,0,0,0,0
62,"Kloten",1984,0,0,0,0,0,0
62,"Kloten",1985,0,0,0,0,0,0
62,"Kloten",1986,256,0,1,256,0,1
62,"Kloten",1987,0,0,0,256,0,1
62,"Kloten",1988,0,0,0,256,0,1
62,"Kloten",1989,0,0,0,256,0,1
62,"Kloten",1990,0,0,0,256,0,1
62,"Kloten",1991,0,0,0,256,0,1
62,"Kloten",1992,0,0,0,256,0,1
62,"Kloten",1993,0,0,0,256,0,1
62,"Kloten",1994,0,0,0,256,0,1
62,"Kloten",1995,0,0,0,256,0,1
62,"Kloten",1996,0,0,0,256,0,1
62,"Kloten",1997,0,0,0,256,0,1
62,"Kloten",1998,0,0,0,256,0,1
62,"Kloten",1999,0,0,0,256,0,1
62,"Kloten",2000,0,0,0,256,0,1
62,"Kloten",2001,0,0,0,256,0,1
62,"Kloten",2002,0,0,0,256,0,1
62,"Kloten",2003,0,0,0,256,0,1
62,"Kloten",2004,0,0,0,256,0,1
62,"Kloten",2005,0,0,0,256,0,1
62,"Kloten",2006,0,0,0,256,0,1
62,"Kloten",2007,0,0,0,256,0,1
62,"Kloten",2008,8,0,1,264,0,2
62,"Kloten",2009,0,0,0,264,0,2
62,"Kloten",2010,0,0,0,264,0,2
62,"Kloten",2011,0,0,0,264,0,2
62,"Kloten",2012,100,114,1,364,114,3
62,"Kloten",2013,516,815,2,880,929,5
62,"Kloten",2014,0,0,0,880,929,5
62,"Kloten",2015,0,0,0,880,929,5
62,"Kloten",2016,630,410,2,1510,1339,7
62,"Kloten",2017,1800,726,1,3310,2065,8
62,"Kloten",2018,0,0,0,3310,2065,8
62,"Kloten",2019,0,0,0,3310,2065,8
62,"Kloten",2020,150,0,1,3460,2065,9
62,"Kloten",2021,0,0,0,3460,2065,9
62,"Kloten",2022,0,0,0,3460,2065,9
62,"Kloten",2023,225,0,1,3685,2065,10
68,"Rorbas",1981,0,0,0,0,0,0
68,"Rorbas",1982,0,0,0,0,0,0
68,"Rorbas",1983,0,0,0,0,0,0
68,"Rorbas",1984,0,0,0,0,0,0
68,"Rorbas",1985,0,0,0,0,0,0
68,"Rorbas",1986,0,0,0,0,0,0
68,"Rorbas",1987,0,0,0,0,0,0
68,"Rorbas",1988,0,0,0,0,0,0
68,"Rorbas",1989,0,0,0,0,0,0
68,"Rorbas",1990,0,0,0,0,0,0
68,"Rorbas",1991,0,0,0,0,0,0
68,"Rorbas",1992,22,0,1,22,0,1
68,"Rorbas",1993,0,0,0,22,0,1
68,"Rorbas",1994,0,0,0,22,0,1
68,"Rorbas",1995,0,0,0,22,0,1
68,"Rorbas",1996,0,0,0,22,0,1
68,"Rorbas",1997,0,0,0,22,0,1
68,"Rorbas",1998,0,0,0,22,0,1
68,"Rorbas",1999,0,0,0,22,0,1
68,"Rorbas",2000,0,0,0,22,0,1
68,"Rorbas",2001,0,0,0,22,0,1
68,"Rorbas",2002,0,0,0,22,0,1
68,"Rorbas",2003,0,0,0,22,0,1
68,"Rorbas",2004,0,0,0,22,0,1
68,"Rorbas",2005,0,0,0,22,0,1
68,"Rorbas",2006,0,0,0,22,0,1
68,"Rorbas",2007,0,0,0,22,0,1
68,"Rorbas",2008,0,0,0,22,0,1
68,"Rorbas",2009,103.8,0,4,125.8,0,5
68,"Rorbas",2010,0,0,0,125.8,0,5
68,"Rorbas",2011,0,0,0,125.8,0,5
68,"Rorbas",2012,0,0,0,125.8,0,5
68,"Rorbas",2013,0,0,0,125.8,0,5
68,"Rorbas",2014,0,0,0,125.8,0,5
68,"Rorbas",2015,0,0,0,125.8,0,5
68,"Rorbas",2016,0,0,0,125.8,0,5
68,"Rorbas",2017,0,0,0,125.8,0,5
68,"Rorbas",2018,0,0,0,125.8,0,5
68,"Rorbas",2019,0,0,0,125.8,0,5
68,"Rorbas",2020,0,0,0,125.8,0,5
68,"Rorbas",2021,0,0,0,125.8,0,5
68,"Rorbas",2022,0,0,0,125.8,0,5
68,"Rorbas",2023,0,0,0,125.8,0,5
69,"Wallisellen",1981,0,0,0,0,0,0
69,"Wallisellen",1982,0,0,0,0,0,0
69,"Wallisellen",1983,0,0,0,0,0,0
69,"Wallisellen",1984,0,0,0,0,0,0
69,"Wallisellen",1985,0,0,0,0,0,0
69,"Wallisellen",1986,0,0,0,0,0,0
69,"Wallisellen",1987,0,0,0,0,0,0
69,"Wallisellen",1988,0,0,0,0,0,0
69,"Wallisellen",1989,0,0,0,0,0,0
69,"Wallisellen",1990,0,0,0,0,0,0
69,"Wallisellen",1991,0,0,0,0,0,0
69,"Wallisellen",1992,0,0,0,0,0,0
69,"Wallisellen",1993,0,0,0,0,0,0
69,"Wallisellen",1994,0,0,0,0,0,0
69,"Wallisellen",1995,0,0,0,0,0,0
69,"Wallisellen",1996,0,0,0,0,0,0
69,"Wallisellen",1997,0,0,0,0,0,0
69,"Wallisellen",1998,0,0,0,0,0,0
69,"Wallisellen",1999,0,0,0,0,0,0
69,"Wallisellen",2000,0,0,0,0,0,0
69,"Wallisellen",2001,0,0,0,0,0,0
69,"Wallisellen",2002,0,0,0,0,0,0
69,"Wallisellen",2003,0,0,0,0,0,0
69,"Wallisellen",2004,0,0,0,0,0,0
69,"Wallisellen",2005,0,0,0,0,0,0
69,"Wallisellen",2006,0,0,0,0,0,0
69,"Wallisellen",2007,0,0,0,0,0,0
69,"Wallisellen",2008,0,0,0,0,0,0
69,"Wallisellen",2009,0,0,0,0,0,0
69,"Wallisellen",2010,0,0,0,0,0,0
69,"Wallisellen",2011,0,0,0,0,0,0
69,"Wallisellen",2012,0,147,1,0,147,1
69,"Wallisellen",2013,0,0,0,0,147,1
69,"Wallisellen",2014,0,0,0,0,147,1
69,"Wallisellen",2015,0,0,0,0,147,1
69,"Wallisellen",2016,0,0,0,0,147,1
69,"Wallisellen",2017,0,0,0,0,147,1
69,"Wallisellen",2018,0,0,0,0,147,1
69,"Wallisellen",2019,0,0,0,0,147,1
69,"Wallisellen",2020,0,0,0,0,147,1
69,"Wallisellen",2021,0,0,0,0,147,1
69,"Wallisellen",2022,0,0,0,0,147,1
69,"Wallisellen",2023,0,0,0,0,147,1
72,"Winkel",1981,0,0,0,0,0,0
72,"Winkel",1982,0,0,0,0,0,0
72,"Winkel",1983,0,0,0,0,0,0
72,"Winkel",1984,0,0,0,0,0,0
72,"Winkel",1985,0,0,0,0,0,0
72,"Winkel",1986,0,0,0,0,0,0
72,"Winkel",1987,0,0,0,0,0,0
72,"Winkel",1988,0,0,0,0,0,0
72,"Winkel",1989,0,0,0,0,0,0
72,"Winkel",1990,0,0,0,0,0,0
72,"Winkel",1991,0,0,0,0,0,0
72,"Winkel",1992,0,0,0,0,0,0
72,"Winkel",1993,0,0,0,0,0,0
72,"Winkel",1994,0,0,0,0,0,0
72,"Winkel",1995,0,0,0,0,0,0
72,"Winkel",1996,0,0,0,0,0,0
72,"Winkel",1997,0,0,0,0,0,0
72,"Winkel",1998,0,0,0,0,0,0
72,"Winkel",1999,0,0,0,0,0,0
72,"Winkel",2000,0,0,0,0,0,0
72,"Winkel",2001,0,0,0,0,0,0
72,"Winkel",2002,0,0,0,0,0,0
72,"Winkel",2003,0,0,0,0,0,0
72,"Winkel",2004,160,0,1,160,0,1
72,"Winkel",2005,0,0,0,160,0,1
72,"Winkel",2006,0,0,0,160,0,1
72,"Winkel",2007,0,0,0,160,0,1
72,"Winkel",2008,0,0,0,160,0,1
72,"Winkel",2009,0,0,0,160,0,1
72,"Winkel",2010,0,0,0,160,0,1
72,"Winkel",2011,0,0,0,160,0,1
72,"Winkel",2012,0,0,0,160,0,1
72,"Winkel",2013,0,0,0,160,0,1
72,"Winkel",2014,0,0,0,160,0,1
72,"Winkel",2015,0,0,0,160,0,1
72,"Winkel",2016,0,0,0,160,0,1
72,"Winkel",2017,0,0,0,160,0,1
72,"Winkel",2018,0,0,0,160,0,1
72,"Winkel",2019,0,0,0,160,0,1
72,"Winkel",2020,0,0,0,160,0,1
72,"Winkel",2021,0,0,0,160,0,1
72,"Winkel",2022,0,0,0,160,0,1
72,"Winkel",2023,0,0,0,160,0,1
81,"Bachs",1981,0,0,0,0,0,0
81,"Bachs",1982,0,0,0,0,0,0
81,"Bachs",1983,0,0,0,0,0,0
81,"Bachs",1984,0,0,0,0,0,0
81,"Bachs",1985,0,0,0,0,0,0
81,"Bachs",1986,0,0,0,0,0,0
81,"Bachs",1987,0,0,0,0,0,0
81,"Bachs",1988,0,0,0,0,0,0
81,"Bachs",1989,0,0,0,0,0,0
81,"Bachs",1990,0,0,0,0,0,0
81,"Bachs",1991,0,0,0,0,0,0
81,"Bachs",1992,0,0,0,0,0,0
81,"Bachs",1993,0,0,0,0,0,0
81,"Bachs",1994,0,0,0,0,0,0
81,"Bachs",1995,0,0,0,0,0,0
81,"Bachs",1996,0,0,0,0,0,0
81,"Bachs",1997,0,0,0,0,0,0
81,"Bachs",1998,0,0,0,0,0,0
81,"Bachs",1999,0,0,0,0,0,0
81,"Bachs",2000,0,0,0,0,0,0
81,"Bachs",2001,0,0,0,0,0,0
81,"Bachs",2002,0,0,0,0,0,0
81,"Bachs",2003,0,0,0,0,0,0
81,"Bachs",2004,0,0,0,0,0,0
81,"Bachs",2005,0,0,0,0,0,0
81,"Bachs",2006,0,0,0,0,0,0
81,"Bachs",2007,0,0,0,0,0,0
81,"Bachs",2008,0,0,0,0,0,0
81,"Bachs",2009,0,0,0,0,0,0
81,"Bachs",2010,0,0,0,0,0,0
81,"Bachs",2011,0,0,0,0,0,0
81,"Bachs",2012,0,0,0,0,0,0
81,"Bachs",2013,0,0,0,0,0,0
81,"Bachs",2014,0,0,0,0,0,0
81,"Bachs",2015,0,0,0,0,0,0
81,"Bachs",2016,20.7,0,3,20.7,0,3
81,"Bachs",2017,0,0,0,20.7,0,3
81,"Bachs",2018,0,0,0,20.7,0,3
81,"Bachs",2019,0,0,0,20.7,0,3
81,"Bachs",2020,0,0,0,20.7,0,3
81,"Bachs",2021,0,0,0,20.7,0,3
81,"Bachs",2022,0,0,0,20.7,0,3
81,"Bachs",2023,0,0,0,20.7,0,3
86,"Dielsdorf",1981,0,0,0,0,0,0
86,"Dielsdorf",1982,0,0,0,0,0,0
86,"Dielsdorf",1983,0,0,0,0,0,0
86,"Dielsdorf",1984,0,0,0,0,0,0
86,"Dielsdorf",1985,0,0,0,0,0,0
86,"Dielsdorf",1986,0,0,0,0,0,0
86,"Dielsdorf",1987,0,0,0,0,0,0
86,"Dielsdorf",1988,0,0,0,0,0,0
86,"Dielsdorf",1989,0,0,0,0,0,0
86,"Dielsdorf",1990,0,0,0,0,0,0
86,"Dielsdorf",1991,0,0,0,0,0,0
86,"Dielsdorf",1992,0,0,0,0,0,0
86,"Dielsdorf",1993,0,0,0,0,0,0
86,"Dielsdorf",1994,0,0,0,0,0,0
86,"Dielsdorf",1995,0,0,0,0,0,0
86,"Dielsdorf",1996,0,0,0,0,0,0
86,"Dielsdorf",1997,0,0,0,0,0,0
86,"Dielsdorf",1998,0,0,0,0,0,0
86,"Dielsdorf",1999,0,0,0,0,0,0
86,"Dielsdorf",2000,0,0,0,0,0,0
86,"Dielsdorf",2001,0,0,0,0,0,0
86,"Dielsdorf",2002,0,0,0,0,0,0
86,"Dielsdorf",2003,0,0,0,0,0,0
86,"Dielsdorf",2004,0,0,0,0,0,0
86,"Dielsdorf",2005,0,0,0,0,0,0
86,"Dielsdorf",2006,0,0,0,0,0,0
86,"Dielsdorf",2007,0,0,0,0,0,0
86,"Dielsdorf",2008,0,0,0,0,0,0
86,"Dielsdorf",2009,0,0,0,0,0,0
86,"Dielsdorf",2010,0,0,0,0,0,0
86,"Dielsdorf",2011,0,0,0,0,0,0
86,"Dielsdorf",2012,52,0,1,52,0,1
86,"Dielsdorf",2013,0,0,0,52,0,1
86,"Dielsdorf",2014,0,0,0,52,0,1
86,"Dielsdorf",2015,0,0,0,52,0,1
86,"Dielsdorf",2016,0,0,0,52,0,1
86,"Dielsdorf",2017,0,0,0,52,0,1
86,"Dielsdorf",2018,0,0,0,52,0,1
86,"Dielsdorf",2019,0,0,0,52,0,1
86,"Dielsdorf",2020,0,0,0,52,0,1
86,"Dielsdorf",2021,80,80,1,132,80,2
