"jahr";"bfsnr";"ort";"rubrik";"thema";"wert";"einheit"
2012;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2012;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2012;115;"Gossau (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2013;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2013;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2013;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2013;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2013;115;"Gossau (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2014;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2014;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2014;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2014;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2014;115;"Gossau (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2015;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2015;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2015;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2015;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2015;115;"Gossau (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2016;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2016;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2016;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2016;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2016;115;"Gossau (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2017;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2017;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2017;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2017;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2017;115;"Gossau (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2018;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2018;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2018;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2018;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2018;115;"Gossau (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2019;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2019;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2019;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2019;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2019;115;"Gossau (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2020;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2020;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2020;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2020;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2020;115;"Gossau (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2021;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2021;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2021;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2021;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2021;115;"Gossau (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2022;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";117;"kW"
2022;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2022;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";210.6;"MWh"
2022;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2022;115;"Gossau (ZH)";"Grundwasser WP";"Anzahl";1;"Anzahl"
2023;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";117;"kW"
2023;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2023;115;"Gossau (ZH)";"Grundwasser WP";"Wärme";210.6;"MWh"
2023;115;"Gossau (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2023;115;"Gossau (ZH)";"Grundwasser WP";"Anzahl";1;"Anzahl"
1981;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1981;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1981;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1981;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1981;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1982;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1982;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1982;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1982;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1982;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1983;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1983;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1983;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1983;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1983;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1984;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1984;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1984;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1984;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1984;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1985;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1985;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1985;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1985;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1985;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1986;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1986;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1986;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1986;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1986;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1987;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1987;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1987;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1987;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1987;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1988;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1988;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1988;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1988;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1988;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1989;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1989;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1989;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1989;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1989;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1990;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1990;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1990;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1990;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1990;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1991;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1991;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1991;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1991;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1991;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1992;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1992;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1992;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1992;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1992;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1993;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1993;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1993;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1993;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1993;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1994;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1994;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1994;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1994;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1994;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1995;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1995;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1995;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1995;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1995;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1996;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1996;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1996;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1996;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1996;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1997;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1997;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1997;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1997;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1997;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1998;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1998;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1998;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1998;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1998;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
1999;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
1999;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
1999;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
1999;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
1999;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2000;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2000;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2000;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2000;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2000;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2001;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2001;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2001;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2001;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2001;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2002;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2002;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2002;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2002;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2002;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2003;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2003;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2003;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2003;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2003;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2004;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2004;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2004;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2004;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2004;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2005;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2005;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2005;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2005;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2005;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2006;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2006;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2006;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2006;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2006;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2007;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2007;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2007;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2007;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2007;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2008;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2008;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2008;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2008;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2008;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2009;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2009;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2009;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2009;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2009;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2010;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2010;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2010;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2010;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2010;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2011;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"kW"
2011;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2011;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";0;"MWh"
2011;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2011;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";0;"Anzahl"
2012;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";140;"kW"
2012;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2012;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";252;"MWh"
2012;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2012;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";1;"Anzahl"
2013;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";140;"kW"
2013;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2013;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";252;"MWh"
2013;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2013;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";1;"Anzahl"
2014;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";140;"kW"
2014;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2014;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";252;"MWh"
2014;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2014;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";1;"Anzahl"
2015;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";140;"kW"
2015;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2015;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";252;"MWh"
2015;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2015;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";1;"Anzahl"
2016;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";140;"kW"
2016;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2016;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";252;"MWh"
2016;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2016;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";1;"Anzahl"
2017;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";140;"kW"
2017;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2017;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";252;"MWh"
2017;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2017;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";1;"Anzahl"
2018;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";157.4;"kW"
2018;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2018;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";283.32;"MWh"
2018;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2018;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";2;"Anzahl"
2019;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";157.4;"kW"
2019;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2019;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";283.32;"MWh"
2019;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2019;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";2;"Anzahl"
2020;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";157.4;"kW"
2020;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2020;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";283.32;"MWh"
2020;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2020;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";2;"Anzahl"
2021;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";157.4;"kW"
2021;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2021;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";283.32;"MWh"
2021;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2021;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";2;"Anzahl"
2022;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";157.4;"kW"
2022;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2022;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";283.32;"MWh"
2022;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2022;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";2;"Anzahl"
2023;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";157.4;"kW"
2023;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"kW"
2023;118;"Rüti (ZH)";"Grundwasser WP";"Wärme";283.32;"MWh"
2023;118;"Rüti (ZH)";"Grundwasser WP";"Kälte";0;"MWh"
2023;118;"Rüti (ZH)";"Grundwasser WP";"Anzahl";2;"Anzahl"
1981;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1981;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1981;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1981;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1981;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1982;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1982;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1982;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1982;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1982;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1983;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1983;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1983;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1983;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1983;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1984;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1984;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1984;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1984;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1984;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1985;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1985;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1985;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1985;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1985;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1986;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1986;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1986;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1986;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1986;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1987;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1987;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1987;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1987;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1987;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1988;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1988;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1988;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1988;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1988;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1989;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1989;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1989;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1989;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1989;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1990;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1990;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1990;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1990;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1990;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1991;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1991;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1991;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1991;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1991;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1992;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1992;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1992;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1992;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1992;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1993;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1993;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1993;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1993;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1993;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1994;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1994;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1994;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1994;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1994;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1995;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1995;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1995;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1995;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1995;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1996;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
1996;119;"Seegräben";"Grundwasser WP";"Kälte";0;"kW"
1996;119;"Seegräben";"Grundwasser WP";"Wärme";0;"MWh"
1996;119;"Seegräben";"Grundwasser WP";"Kälte";0;"MWh"
1996;119;"Seegräben";"Grundwasser WP";"Anzahl";0;"Anzahl"
1997;119;"Seegräben";"Grundwasser WP";"Wärme";0;"kW"
