"jahr";"bfsnr";"ort";"rubrik";"thema";"wert";"einheit"
2014;139;"Rüschlikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2014;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"MWh"
2014;141;"Thalwil";"Oberflächengewässer";"Kälte";0;"kW"
2014;141;"Thalwil";"Oberflächengewässer";"Kälte";1;"Anzahl"
2014;141;"Thalwil";"Oberflächengewässer";"Kälte";0;"MWh"
2014;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";791;"kW"
2014;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";2;"Anzahl"
2014;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";1423.8;"MWh"
2014;155;"Männedorf";"Oberflächengewässer";"Kälte";1072;"kW"
2014;155;"Männedorf";"Oberflächengewässer";"Kälte";4;"Anzahl"
2014;155;"Männedorf";"Oberflächengewässer";"Kälte";1929.6;"MWh"
2014;156;"Meilen";"Oberflächengewässer";"Kälte";940;"kW"
2014;156;"Meilen";"Oberflächengewässer";"Kälte";4;"Anzahl"
2014;156;"Meilen";"Oberflächengewässer";"Kälte";1692;"MWh"
2014;158;"Stäfa";"Oberflächengewässer";"Kälte";30;"kW"
2014;158;"Stäfa";"Oberflächengewässer";"Kälte";2;"Anzahl"
2014;158;"Stäfa";"Oberflächengewässer";"Kälte";54;"MWh"
2014;159;"Uetikon am See";"Oberflächengewässer";"Kälte";5400;"kW"
2014;159;"Uetikon am See";"Oberflächengewässer";"Kälte";1;"Anzahl"
2014;159;"Uetikon am See";"Oberflächengewässer";"Kälte";9720;"MWh"
2014;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"kW"
2014;161;"Zollikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2014;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"MWh"
2014;177;"Pfäffikon";"Oberflächengewässer";"Kälte";4070;"kW"
2014;177;"Pfäffikon";"Oberflächengewässer";"Kälte";5;"Anzahl"
2014;177;"Pfäffikon";"Oberflächengewässer";"Kälte";7326;"MWh"
2014;191;"Dübendorf";"Oberflächengewässer";"Kälte";1528;"kW"
2014;191;"Dübendorf";"Oberflächengewässer";"Kälte";2;"Anzahl"
2014;191;"Dübendorf";"Oberflächengewässer";"Kälte";2750.4;"MWh"
2014;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Kälte";50;"kW"
2014;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Kälte";1;"Anzahl"
2014;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Kälte";90;"MWh"
2014;243;"Dietikon";"Oberflächengewässer";"Kälte";420;"kW"
2014;243;"Dietikon";"Oberflächengewässer";"Kälte";2;"Anzahl"
2014;243;"Dietikon";"Oberflächengewässer";"Kälte";756;"MWh"
2014;261;"Zürich";"Oberflächengewässer";"Kälte";22959.05;"kW"
2014;261;"Zürich";"Oberflächengewässer";"Kälte";28;"Anzahl"
2014;261;"Zürich";"Oberflächengewässer";"Kälte";41326.29;"MWh"
2014;291;"Andelfingen";"Oberflächengewässer";"Kälte";0;"kW"
2014;291;"Andelfingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2014;291;"Andelfingen";"Oberflächengewässer";"Kälte";0;"MWh"
2014;293;"Wädenswil";"Oberflächengewässer";"Kälte";2865;"kW"
2014;293;"Wädenswil";"Oberflächengewässer";"Kälte";6;"Anzahl"
2014;293;"Wädenswil";"Oberflächengewässer";"Kälte";5157;"MWh"
2014;295;"Horgen";"Oberflächengewässer";"Kälte";399;"kW"
2014;295;"Horgen";"Oberflächengewässer";"Kälte";4;"Anzahl"
2014;295;"Horgen";"Oberflächengewässer";"Kälte";718.2;"MWh"
2014;28;"Flaach";"Oberflächengewässer";"Wärme";54;"kW"
2014;28;"Flaach";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;28;"Flaach";"Oberflächengewässer";"Wärme";97.2;"MWh"
2014;29;"Flurlingen";"Oberflächengewässer";"Wärme";8;"kW"
2014;29;"Flurlingen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;29;"Flurlingen";"Oberflächengewässer";"Wärme";14.4;"MWh"
2014;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"kW"
2014;38;"Rheinau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"MWh"
2014;55;"Eglisau";"Oberflächengewässer";"Wärme";80.6;"kW"
2014;55;"Eglisau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;55;"Eglisau";"Oberflächengewässer";"Wärme";145.08;"MWh"
2014;58;"Glattfelden";"Oberflächengewässer";"Wärme";490;"kW"
2014;58;"Glattfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;58;"Glattfelden";"Oberflächengewässer";"Wärme";882;"MWh"
2014;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"kW"
2014;59;"Hochfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"MWh"
2014;66;"Opfikon";"Oberflächengewässer";"Wärme";93;"kW"
2014;66;"Opfikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;66;"Opfikon";"Oberflächengewässer";"Wärme";167.4;"MWh"
2014;81;"Bachs";"Oberflächengewässer";"Wärme";19.4;"kW"
2014;81;"Bachs";"Oberflächengewässer";"Wärme";3;"Anzahl"
2014;81;"Bachs";"Oberflächengewässer";"Wärme";34.92;"MWh"
2014;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";280;"kW"
2014;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";2;"Anzahl"
2014;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";504;"MWh"
2014;139;"Rüschlikon";"Oberflächengewässer";"Wärme";5.7;"kW"
2014;139;"Rüschlikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;139;"Rüschlikon";"Oberflächengewässer";"Wärme";10.26;"MWh"
2014;141;"Thalwil";"Oberflächengewässer";"Wärme";372;"kW"
2014;141;"Thalwil";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;141;"Thalwil";"Oberflächengewässer";"Wärme";669.6;"MWh"
2014;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";681;"kW"
2014;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";2;"Anzahl"
2014;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";1225.8;"MWh"
2014;155;"Männedorf";"Oberflächengewässer";"Wärme";759;"kW"
2014;155;"Männedorf";"Oberflächengewässer";"Wärme";4;"Anzahl"
2014;155;"Männedorf";"Oberflächengewässer";"Wärme";1366.2;"MWh"
2014;156;"Meilen";"Oberflächengewässer";"Wärme";302;"kW"
2014;156;"Meilen";"Oberflächengewässer";"Wärme";4;"Anzahl"
2014;156;"Meilen";"Oberflächengewässer";"Wärme";543.6;"MWh"
2014;158;"Stäfa";"Oberflächengewässer";"Wärme";23;"kW"
2014;158;"Stäfa";"Oberflächengewässer";"Wärme";2;"Anzahl"
2014;158;"Stäfa";"Oberflächengewässer";"Wärme";41.4;"MWh"
2014;159;"Uetikon am See";"Oberflächengewässer";"Wärme";0;"kW"
2014;159;"Uetikon am See";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;159;"Uetikon am See";"Oberflächengewässer";"Wärme";0;"MWh"
2014;161;"Zollikon";"Oberflächengewässer";"Wärme";37;"kW"
2014;161;"Zollikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;161;"Zollikon";"Oberflächengewässer";"Wärme";66.6;"MWh"
2014;177;"Pfäffikon";"Oberflächengewässer";"Wärme";1146.2;"kW"
2014;177;"Pfäffikon";"Oberflächengewässer";"Wärme";5;"Anzahl"
2014;177;"Pfäffikon";"Oberflächengewässer";"Wärme";2063.16;"MWh"
2014;191;"Dübendorf";"Oberflächengewässer";"Wärme";250;"kW"
2014;191;"Dübendorf";"Oberflächengewässer";"Wärme";2;"Anzahl"
2014;191;"Dübendorf";"Oberflächengewässer";"Wärme";450;"MWh"
2014;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Wärme";0;"kW"
2014;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Wärme";0;"MWh"
2014;243;"Dietikon";"Oberflächengewässer";"Wärme";990;"kW"
2014;243;"Dietikon";"Oberflächengewässer";"Wärme";2;"Anzahl"
2014;243;"Dietikon";"Oberflächengewässer";"Wärme";1782;"MWh"
2014;261;"Zürich";"Oberflächengewässer";"Wärme";18920;"kW"
2014;261;"Zürich";"Oberflächengewässer";"Wärme";28;"Anzahl"
2014;261;"Zürich";"Oberflächengewässer";"Wärme";34056;"MWh"
2014;291;"Andelfingen";"Oberflächengewässer";"Wärme";8;"kW"
2014;291;"Andelfingen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2014;291;"Andelfingen";"Oberflächengewässer";"Wärme";14.4;"MWh"
2014;293;"Wädenswil";"Oberflächengewässer";"Wärme";518.5;"kW"
2014;293;"Wädenswil";"Oberflächengewässer";"Wärme";6;"Anzahl"
2014;293;"Wädenswil";"Oberflächengewässer";"Wärme";933.3;"MWh"
2014;295;"Horgen";"Oberflächengewässer";"Wärme";1389.4;"kW"
2014;295;"Horgen";"Oberflächengewässer";"Wärme";4;"Anzahl"
2014;295;"Horgen";"Oberflächengewässer";"Wärme";2500.92;"MWh"
2015;28;"Flaach";"Oberflächengewässer";"Kälte";0;"kW"
2015;28;"Flaach";"Oberflächengewässer";"Kälte";1;"Anzahl"
2015;28;"Flaach";"Oberflächengewässer";"Kälte";0;"MWh"
2015;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"kW"
2015;29;"Flurlingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2015;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"MWh"
2015;38;"Rheinau";"Oberflächengewässer";"Kälte";1500;"kW"
2015;38;"Rheinau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2015;38;"Rheinau";"Oberflächengewässer";"Kälte";2700;"MWh"
2015;55;"Eglisau";"Oberflächengewässer";"Kälte";0;"kW"
2015;55;"Eglisau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2015;55;"Eglisau";"Oberflächengewässer";"Kälte";0;"MWh"
2015;58;"Glattfelden";"Oberflächengewässer";"Kälte";200;"kW"
2015;58;"Glattfelden";"Oberflächengewässer";"Kälte";1;"Anzahl"
2015;58;"Glattfelden";"Oberflächengewässer";"Kälte";360;"MWh"
2015;59;"Hochfelden";"Oberflächengewässer";"Kälte";1320;"kW"
2015;59;"Hochfelden";"Oberflächengewässer";"Kälte";1;"Anzahl"
2015;59;"Hochfelden";"Oberflächengewässer";"Kälte";2376;"MWh"
2015;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"kW"
2015;66;"Opfikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2015;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"MWh"
2015;81;"Bachs";"Oberflächengewässer";"Kälte";0;"kW"
2015;81;"Bachs";"Oberflächengewässer";"Kälte";3;"Anzahl"
2015;81;"Bachs";"Oberflächengewässer";"Kälte";0;"MWh"
2015;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";7480;"kW"
2015;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";2;"Anzahl"
2015;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";13464;"MWh"
2015;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"kW"
2015;139;"Rüschlikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2015;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"MWh"
2015;141;"Thalwil";"Oberflächengewässer";"Kälte";0;"kW"
2015;141;"Thalwil";"Oberflächengewässer";"Kälte";1;"Anzahl"
2015;141;"Thalwil";"Oberflächengewässer";"Kälte";0;"MWh"
2015;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";791;"kW"
2015;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";2;"Anzahl"
2015;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";1423.8;"MWh"
2015;155;"Männedorf";"Oberflächengewässer";"Kälte";1072;"kW"
2015;155;"Männedorf";"Oberflächengewässer";"Kälte";4;"Anzahl"
2015;155;"Männedorf";"Oberflächengewässer";"Kälte";1929.6;"MWh"
2015;156;"Meilen";"Oberflächengewässer";"Kälte";940;"kW"
2015;156;"Meilen";"Oberflächengewässer";"Kälte";4;"Anzahl"
2015;156;"Meilen";"Oberflächengewässer";"Kälte";1692;"MWh"
2015;158;"Stäfa";"Oberflächengewässer";"Kälte";30;"kW"
2015;158;"Stäfa";"Oberflächengewässer";"Kälte";2;"Anzahl"
2015;158;"Stäfa";"Oberflächengewässer";"Kälte";54;"MWh"
2015;159;"Uetikon am See";"Oberflächengewässer";"Kälte";5400;"kW"
2015;159;"Uetikon am See";"Oberflächengewässer";"Kälte";1;"Anzahl"
2015;159;"Uetikon am See";"Oberflächengewässer";"Kälte";9720;"MWh"
2015;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"kW"
2015;161;"Zollikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2015;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"MWh"
2015;177;"Pfäffikon";"Oberflächengewässer";"Kälte";4070;"kW"
2015;177;"Pfäffikon";"Oberflächengewässer";"Kälte";5;"Anzahl"
2015;177;"Pfäffikon";"Oberflächengewässer";"Kälte";7326;"MWh"
2015;191;"Dübendorf";"Oberflächengewässer";"Kälte";1528;"kW"
2015;191;"Dübendorf";"Oberflächengewässer";"Kälte";2;"Anzahl"
2015;191;"Dübendorf";"Oberflächengewässer";"Kälte";2750.4;"MWh"
2015;243;"Dietikon";"Oberflächengewässer";"Kälte";420;"kW"
2015;243;"Dietikon";"Oberflächengewässer";"Kälte";2;"Anzahl"
2015;243;"Dietikon";"Oberflächengewässer";"Kälte";756;"MWh"
2015;261;"Zürich";"Oberflächengewässer";"Kälte";23404.25;"kW"
2015;261;"Zürich";"Oberflächengewässer";"Kälte";28;"Anzahl"
2015;261;"Zürich";"Oberflächengewässer";"Kälte";42127.65;"MWh"
2015;291;"Andelfingen";"Oberflächengewässer";"Kälte";0;"kW"
2015;291;"Andelfingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2015;291;"Andelfingen";"Oberflächengewässer";"Kälte";0;"MWh"
2015;293;"Wädenswil";"Oberflächengewässer";"Kälte";80;"kW"
2015;293;"Wädenswil";"Oberflächengewässer";"Kälte";6;"Anzahl"
2015;293;"Wädenswil";"Oberflächengewässer";"Kälte";144;"MWh"
2015;295;"Horgen";"Oberflächengewässer";"Kälte";399;"kW"
2015;295;"Horgen";"Oberflächengewässer";"Kälte";4;"Anzahl"
2015;295;"Horgen";"Oberflächengewässer";"Kälte";718.2;"MWh"
2015;28;"Flaach";"Oberflächengewässer";"Wärme";54;"kW"
2015;28;"Flaach";"Oberflächengewässer";"Wärme";1;"Anzahl"
2015;28;"Flaach";"Oberflächengewässer";"Wärme";97.2;"MWh"
2015;29;"Flurlingen";"Oberflächengewässer";"Wärme";8;"kW"
2015;29;"Flurlingen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2015;29;"Flurlingen";"Oberflächengewässer";"Wärme";14.4;"MWh"
2015;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"kW"
2015;38;"Rheinau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2015;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"MWh"
2015;55;"Eglisau";"Oberflächengewässer";"Wärme";80.6;"kW"
2015;55;"Eglisau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2015;55;"Eglisau";"Oberflächengewässer";"Wärme";145.08;"MWh"
2015;58;"Glattfelden";"Oberflächengewässer";"Wärme";490;"kW"
2015;58;"Glattfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2015;58;"Glattfelden";"Oberflächengewässer";"Wärme";882;"MWh"
2015;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"kW"
2015;59;"Hochfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2015;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"MWh"
2015;66;"Opfikon";"Oberflächengewässer";"Wärme";93;"kW"
2015;66;"Opfikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2015;66;"Opfikon";"Oberflächengewässer";"Wärme";167.4;"MWh"
2015;81;"Bachs";"Oberflächengewässer";"Wärme";19.4;"kW"
2015;81;"Bachs";"Oberflächengewässer";"Wärme";3;"Anzahl"
2015;81;"Bachs";"Oberflächengewässer";"Wärme";34.92;"MWh"
2015;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";280;"kW"
2015;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";2;"Anzahl"
2015;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";504;"MWh"
2015;139;"Rüschlikon";"Oberflächengewässer";"Wärme";5.7;"kW"
2015;139;"Rüschlikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2015;139;"Rüschlikon";"Oberflächengewässer";"Wärme";10.26;"MWh"
2015;141;"Thalwil";"Oberflächengewässer";"Wärme";372;"kW"
2015;141;"Thalwil";"Oberflächengewässer";"Wärme";1;"Anzahl"
2015;141;"Thalwil";"Oberflächengewässer";"Wärme";669.6;"MWh"
2015;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";681;"kW"
2015;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";2;"Anzahl"
2015;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";1225.8;"MWh"
2015;155;"Männedorf";"Oberflächengewässer";"Wärme";759;"kW"
2015;155;"Männedorf";"Oberflächengewässer";"Wärme";4;"Anzahl"
2015;155;"Männedorf";"Oberflächengewässer";"Wärme";1366.2;"MWh"
2015;156;"Meilen";"Oberflächengewässer";"Wärme";302;"kW"
2015;156;"Meilen";"Oberflächengewässer";"Wärme";4;"Anzahl"
2015;156;"Meilen";"Oberflächengewässer";"Wärme";543.6;"MWh"
2015;158;"Stäfa";"Oberflächengewässer";"Wärme";23;"kW"
2015;158;"Stäfa";"Oberflächengewässer";"Wärme";2;"Anzahl"
2015;158;"Stäfa";"Oberflächengewässer";"Wärme";41.4;"MWh"
2015;159;"Uetikon am See";"Oberflächengewässer";"Wärme";0;"kW"
2015;159;"Uetikon am See";"Oberflächengewässer";"Wärme";1;"Anzahl"
2015;159;"Uetikon am See";"Oberflächengewässer";"Wärme";0;"MWh"
2015;161;"Zollikon";"Oberflächengewässer";"Wärme";37;"kW"
2015;161;"Zollikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2015;161;"Zollikon";"Oberflächengewässer";"Wärme";66.6;"MWh"
2015;177;"Pfäffikon";"Oberflächengewässer";"Wärme";1376.2;"kW"
2015;177;"Pfäffikon";"Oberflächengewässer";"Wärme";5;"Anzahl"
2015;177;"Pfäffikon";"Oberflächengewässer";"Wärme";2477.16;"MWh"
2015;191;"Dübendorf";"Oberflächengewässer";"Wärme";250;"kW"
2015;191;"Dübendorf";"Oberflächengewässer";"Wärme";2;"Anzahl"
2015;191;"Dübendorf";"Oberflächengewässer";"Wärme";450;"MWh"
2015;243;"Dietikon";"Oberflächengewässer";"Wärme";990;"kW"
2015;243;"Dietikon";"Oberflächengewässer";"Wärme";2;"Anzahl"
2015;243;"Dietikon";"Oberflächengewässer";"Wärme";1782;"MWh"
2015;261;"Zürich";"Oberflächengewässer";"Wärme";19799;"kW"
2015;261;"Zürich";"Oberflächengewässer";"Wärme";28;"Anzahl"
2015;261;"Zürich";"Oberflächengewässer";"Wärme";35638.2;"MWh"
2015;291;"Andelfingen";"Oberflächengewässer";"Wärme";8;"kW"
2015;291;"Andelfingen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2015;291;"Andelfingen";"Oberflächengewässer";"Wärme";14.4;"MWh"
2015;293;"Wädenswil";"Oberflächengewässer";"Wärme";518.5;"kW"
2015;293;"Wädenswil";"Oberflächengewässer";"Wärme";6;"Anzahl"
2015;293;"Wädenswil";"Oberflächengewässer";"Wärme";933.3;"MWh"
2015;295;"Horgen";"Oberflächengewässer";"Wärme";1389.4;"kW"
2015;295;"Horgen";"Oberflächengewässer";"Wärme";4;"Anzahl"
2015;295;"Horgen";"Oberflächengewässer";"Wärme";2500.92;"MWh"
2016;28;"Flaach";"Oberflächengewässer";"Kälte";0;"kW"
2016;28;"Flaach";"Oberflächengewässer";"Kälte";1;"Anzahl"
2016;28;"Flaach";"Oberflächengewässer";"Kälte";0;"MWh"
2016;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"kW"
2016;29;"Flurlingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2016;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"MWh"
2016;38;"Rheinau";"Oberflächengewässer";"Kälte";1500;"kW"
2016;38;"Rheinau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2016;38;"Rheinau";"Oberflächengewässer";"Kälte";2700;"MWh"
2016;55;"Eglisau";"Oberflächengewässer";"Kälte";0;"kW"
2016;55;"Eglisau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2016;55;"Eglisau";"Oberflächengewässer";"Kälte";0;"MWh"
2016;58;"Glattfelden";"Oberflächengewässer";"Kälte";200;"kW"
2016;58;"Glattfelden";"Oberflächengewässer";"Kälte";1;"Anzahl"
2016;58;"Glattfelden";"Oberflächengewässer";"Kälte";360;"MWh"
2016;59;"Hochfelden";"Oberflächengewässer";"Kälte";1320;"kW"
2016;59;"Hochfelden";"Oberflächengewässer";"Kälte";1;"Anzahl"
2016;59;"Hochfelden";"Oberflächengewässer";"Kälte";2376;"MWh"
2016;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"kW"
2016;66;"Opfikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2016;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"MWh"
2016;81;"Bachs";"Oberflächengewässer";"Kälte";0;"kW"
2016;81;"Bachs";"Oberflächengewässer";"Kälte";3;"Anzahl"
2016;81;"Bachs";"Oberflächengewässer";"Kälte";0;"MWh"
2016;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";7480;"kW"
2016;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";2;"Anzahl"
2016;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";13464;"MWh"
2016;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"kW"
2016;139;"Rüschlikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2016;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"MWh"
2016;141;"Thalwil";"Oberflächengewässer";"Kälte";0;"kW"
2016;141;"Thalwil";"Oberflächengewässer";"Kälte";1;"Anzahl"
2016;141;"Thalwil";"Oberflächengewässer";"Kälte";0;"MWh"
2016;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";791;"kW"
2016;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";2;"Anzahl"
2016;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";1423.8;"MWh"
2016;155;"Männedorf";"Oberflächengewässer";"Kälte";1072;"kW"
2016;155;"Männedorf";"Oberflächengewässer";"Kälte";4;"Anzahl"
2016;155;"Männedorf";"Oberflächengewässer";"Kälte";1929.6;"MWh"
2016;156;"Meilen";"Oberflächengewässer";"Kälte";940;"kW"
2016;156;"Meilen";"Oberflächengewässer";"Kälte";5;"Anzahl"
2016;156;"Meilen";"Oberflächengewässer";"Kälte";1692;"MWh"
2016;158;"Stäfa";"Oberflächengewässer";"Kälte";30;"kW"
2016;158;"Stäfa";"Oberflächengewässer";"Kälte";2;"Anzahl"
2016;158;"Stäfa";"Oberflächengewässer";"Kälte";54;"MWh"
2016;159;"Uetikon am See";"Oberflächengewässer";"Kälte";5400;"kW"
2016;159;"Uetikon am See";"Oberflächengewässer";"Kälte";1;"Anzahl"
2016;159;"Uetikon am See";"Oberflächengewässer";"Kälte";9720;"MWh"
2016;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"kW"
2016;161;"Zollikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2016;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"MWh"
2016;177;"Pfäffikon";"Oberflächengewässer";"Kälte";4070;"kW"
2016;177;"Pfäffikon";"Oberflächengewässer";"Kälte";5;"Anzahl"
2016;177;"Pfäffikon";"Oberflächengewässer";"Kälte";7326;"MWh"
2016;191;"Dübendorf";"Oberflächengewässer";"Kälte";1528;"kW"
2016;191;"Dübendorf";"Oberflächengewässer";"Kälte";2;"Anzahl"
2016;191;"Dübendorf";"Oberflächengewässer";"Kälte";2750.4;"MWh"
2016;243;"Dietikon";"Oberflächengewässer";"Kälte";420;"kW"
2016;243;"Dietikon";"Oberflächengewässer";"Kälte";2;"Anzahl"
2016;243;"Dietikon";"Oberflächengewässer";"Kälte";756;"MWh"
2016;261;"Zürich";"Oberflächengewässer";"Kälte";23026.25;"kW"
2016;261;"Zürich";"Oberflächengewässer";"Kälte";28;"Anzahl"
2016;261;"Zürich";"Oberflächengewässer";"Kälte";41447.25;"MWh"
2016;291;"Andelfingen";"Oberflächengewässer";"Kälte";0;"kW"
2016;291;"Andelfingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2016;291;"Andelfingen";"Oberflächengewässer";"Kälte";0;"MWh"
2016;293;"Wädenswil";"Oberflächengewässer";"Kälte";2875;"kW"
2016;293;"Wädenswil";"Oberflächengewässer";"Kälte";7;"Anzahl"
2016;293;"Wädenswil";"Oberflächengewässer";"Kälte";5175;"MWh"
2016;295;"Horgen";"Oberflächengewässer";"Kälte";399;"kW"
2016;295;"Horgen";"Oberflächengewässer";"Kälte";4;"Anzahl"
2016;295;"Horgen";"Oberflächengewässer";"Kälte";718.2;"MWh"
2016;28;"Flaach";"Oberflächengewässer";"Wärme";54;"kW"
2016;28;"Flaach";"Oberflächengewässer";"Wärme";1;"Anzahl"
2016;28;"Flaach";"Oberflächengewässer";"Wärme";97.2;"MWh"
2016;29;"Flurlingen";"Oberflächengewässer";"Wärme";8;"kW"
2016;29;"Flurlingen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2016;29;"Flurlingen";"Oberflächengewässer";"Wärme";14.4;"MWh"
2016;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"kW"
2016;38;"Rheinau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2016;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"MWh"
2016;55;"Eglisau";"Oberflächengewässer";"Wärme";80.6;"kW"
2016;55;"Eglisau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2016;55;"Eglisau";"Oberflächengewässer";"Wärme";145.08;"MWh"
2016;58;"Glattfelden";"Oberflächengewässer";"Wärme";490;"kW"
2016;58;"Glattfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2016;58;"Glattfelden";"Oberflächengewässer";"Wärme";882;"MWh"
2016;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"kW"
2016;59;"Hochfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2016;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"MWh"
2016;66;"Opfikon";"Oberflächengewässer";"Wärme";93;"kW"
2016;66;"Opfikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2016;66;"Opfikon";"Oberflächengewässer";"Wärme";167.4;"MWh"
2016;81;"Bachs";"Oberflächengewässer";"Wärme";19.4;"kW"
