"jahr";"bfsnr";"ort";"rubrik";"thema";"subthema";"wert";"einheit"
2024;220;"Hagenbuch";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";2;"kW"
2024;220;"Hagenbuch";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1071.18;"MWh"
2024;220;"Hagenbuch";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";3.6;"MWh"
2024;220;"Hagenbuch";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";66;"Anzahl"
1983;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1983;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1983;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1983;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1983;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1984;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1984;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1984;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1984;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1984;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1985;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1985;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1985;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1985;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1985;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1986;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1986;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1986;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1986;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1986;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1987;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1987;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1987;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1987;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1987;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1988;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1988;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1988;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1988;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1988;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1989;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1989;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1989;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1989;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1989;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1990;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1990;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1990;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1990;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1990;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1991;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";14;"kW"
1991;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1991;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";25.2;"MWh"
1991;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1991;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";1;"Anzahl"
1992;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";25;"kW"
1992;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1992;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";45;"MWh"
1992;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1992;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";2;"Anzahl"
1993;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";69.4;"kW"
1993;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1993;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";124.92000000000002;"MWh"
1993;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1993;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";4;"Anzahl"
1994;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";124.4;"kW"
1994;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1994;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";223.92;"MWh"
1994;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1994;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";8;"Anzahl"
1995;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";124.4;"kW"
1995;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1995;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";223.92;"MWh"
1995;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1995;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";8;"Anzahl"
1996;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";162.4;"kW"
1996;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1996;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";292.32;"MWh"
1996;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1996;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";11;"Anzahl"
1997;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";181.6;"kW"
1997;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1997;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";326.88;"MWh"
1997;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1997;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";14;"Anzahl"
1998;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";199.4;"kW"
1998;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1998;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";358.92;"MWh"
1998;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1998;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";17;"Anzahl"
1999;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";237.7;"kW"
1999;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1999;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";427.86;"MWh"
1999;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1999;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";21;"Anzahl"
2000;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";302.3;"kW"
2000;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2000;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";544.14;"MWh"
2000;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2000;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";28;"Anzahl"
2001;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";411.09999999999997;"kW"
2001;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2001;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";739.9799999999999;"MWh"
2001;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2001;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";44;"Anzahl"
2002;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";466.09999999999997;"kW"
2002;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2002;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";838.9799999999999;"MWh"
2002;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2002;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";49;"Anzahl"
2003;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";493.5;"kW"
2003;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2003;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";888.3;"MWh"
2003;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2003;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";52;"Anzahl"
2004;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";578.4;"kW"
2004;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2004;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1041.12;"MWh"
2004;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2004;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";63;"Anzahl"
2005;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";599;"kW"
2005;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2005;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1078.2;"MWh"
2005;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2005;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";65;"Anzahl"
2006;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";698.4;"kW"
2006;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2006;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1257.12;"MWh"
2006;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2006;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";77;"Anzahl"
2007;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";778.9;"kW"
2007;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2007;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1402.02;"MWh"
2007;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2007;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";86;"Anzahl"
2008;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";847.8;"kW"
2008;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2008;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1526.04;"MWh"
2008;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2008;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";89;"Anzahl"
2009;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";903.2;"kW"
2009;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2009;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1625.76;"MWh"
2009;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2009;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";92;"Anzahl"
2010;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";983;"kW"
2010;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2010;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1769.4;"MWh"
2010;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2010;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";96;"Anzahl"
2011;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1050.7;"kW"
2011;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2011;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1891.26;"MWh"
2011;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2011;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";100;"Anzahl"
2012;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1076.5;"kW"
2012;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2012;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1937.7;"MWh"
2012;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2012;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";103;"Anzahl"
2013;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1144.1;"kW"
2013;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2013;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2059.3799999999997;"MWh"
2013;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2013;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";111;"Anzahl"
2014;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1163.5;"kW"
2014;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2014;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2094.3;"MWh"
2014;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2014;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";113;"Anzahl"
2015;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1217.5;"kW"
2015;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2015;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2191.5;"MWh"
2015;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2015;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";120;"Anzahl"
2016;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1260.7;"kW"
2016;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2016;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2269.26;"MWh"
2016;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2016;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";126;"Anzahl"
2017;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1309.9;"kW"
2017;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2017;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2357.82;"MWh"
2017;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2017;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";134;"Anzahl"
2018;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1381.6;"kW"
2018;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2018;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2486.88;"MWh"
2018;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2018;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";142;"Anzahl"
2019;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1418.6;"kW"
2019;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2019;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2553.48;"MWh"
2019;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2019;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";147;"Anzahl"
2020;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1478.4;"kW"
2020;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2020;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2661.12;"MWh"
2020;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2020;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";151;"Anzahl"
2021;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1656.1;"kW"
2021;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2021;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2980.98;"MWh"
2021;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2021;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";169;"Anzahl"
2022;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1702.1;"kW"
2022;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2022;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3063.78;"MWh"
2022;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2022;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";174;"Anzahl"
2023;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1741.1;"kW"
2023;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2023;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3133.98;"MWh"
2023;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2023;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";176;"Anzahl"
2024;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1805.8;"kW"
2024;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2024;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3250.44;"MWh"
2024;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2024;221;"Hettlingen";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";183;"Anzahl"
1983;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1983;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1983;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1983;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1983;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1984;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1984;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1984;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1984;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1984;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1985;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";34.2;"kW"
1985;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1985;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";61.56000000000001;"MWh"
1985;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1985;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";6;"Anzahl"
1986;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";50.2;"kW"
1986;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1986;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";90.36;"MWh"
1986;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1986;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";7;"Anzahl"
1987;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";60.2;"kW"
1987;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1987;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";108.36;"MWh"
1987;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1987;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";9;"Anzahl"
1988;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";70.4;"kW"
1988;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1988;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";126.72000000000001;"MWh"
1988;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1988;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";10;"Anzahl"
1989;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";70.4;"kW"
1989;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1989;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";126.72000000000001;"MWh"
1989;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1989;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";10;"Anzahl"
1990;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";81.1;"kW"
1990;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1990;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";145.98;"MWh"
1990;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1990;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";11;"Anzahl"
1991;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";102.9;"kW"
1991;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1991;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";185.22;"MWh"
1991;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1991;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";15;"Anzahl"
1992;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";134.6;"kW"
1992;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1992;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";242.28;"MWh"
1992;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1992;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";18;"Anzahl"
1993;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";156.4;"kW"
1993;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1993;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";281.52;"MWh"
1993;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1993;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";21;"Anzahl"
1994;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";163.4;"kW"
1994;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1994;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";294.12;"MWh"
1994;223;"Neftenbach";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
