"jahr";"ort";"bfsnr";"rubrik";"thema";"wert";"einheit"
2004;"Männedorf";155;"Strom";"PV";0;"MWh"
2004;"Männedorf";155;"Strom";"PV";0;"Anzahl"
2005;"Männedorf";155;"Strom";"PV";0;"kW"
2005;"Männedorf";155;"Strom";"PV";0;"MWh"
2005;"Männedorf";155;"Strom";"PV";0;"Anzahl"
2006;"Männedorf";155;"Strom";"PV";0;"kW"
2006;"Männedorf";155;"Strom";"PV";0;"MWh"
2006;"Männedorf";155;"Strom";"PV";0;"Anzahl"
2007;"Männedorf";155;"Strom";"PV";0;"kW"
2007;"Männedorf";155;"Strom";"PV";0;"MWh"
2007;"Männedorf";155;"Strom";"PV";0;"Anzahl"
2008;"Männedorf";155;"Strom";"PV";2.6;"kW"
2008;"Männedorf";155;"Strom";"PV";2.6;"MWh"
2008;"Männedorf";155;"Strom";"PV";1;"Anzahl"
2009;"Männedorf";155;"Strom";"PV";6.300000000000001;"kW"
2009;"Männedorf";155;"Strom";"PV";6.300000000000001;"MWh"
2009;"Männedorf";155;"Strom";"PV";2;"Anzahl"
2010;"Männedorf";155;"Strom";"PV";26.3;"kW"
2010;"Männedorf";155;"Strom";"PV";26.3;"MWh"
2010;"Männedorf";155;"Strom";"PV";3;"Anzahl"
2011;"Männedorf";155;"Strom";"PV";29.26;"kW"
2011;"Männedorf";155;"Strom";"PV";29.26;"MWh"
2011;"Männedorf";155;"Strom";"PV";4;"Anzahl"
2012;"Männedorf";155;"Strom";"PV";34.54;"kW"
2012;"Männedorf";155;"Strom";"PV";34.54;"MWh"
2012;"Männedorf";155;"Strom";"PV";5;"Anzahl"
2013;"Männedorf";155;"Strom";"PV";178.97;"kW"
2013;"Männedorf";155;"Strom";"PV";178.97;"MWh"
2013;"Männedorf";155;"Strom";"PV";11;"Anzahl"
2014;"Männedorf";155;"Strom";"PV";226.46;"kW"
2014;"Männedorf";155;"Strom";"PV";226.46;"MWh"
2014;"Männedorf";155;"Strom";"PV";16;"Anzahl"
2015;"Männedorf";155;"Strom";"PV";326.97;"kW"
2015;"Männedorf";155;"Strom";"PV";326.97;"MWh"
2015;"Männedorf";155;"Strom";"PV";22;"Anzahl"
2016;"Männedorf";155;"Strom";"PV";390.45;"kW"
2016;"Männedorf";155;"Strom";"PV";390.45;"MWh"
2016;"Männedorf";155;"Strom";"PV";27;"Anzahl"
2017;"Männedorf";155;"Strom";"PV";534.5;"kW"
2017;"Männedorf";155;"Strom";"PV";534.5;"MWh"
2017;"Männedorf";155;"Strom";"PV";34;"Anzahl"
2018;"Männedorf";155;"Strom";"PV";637.69;"kW"
2018;"Männedorf";155;"Strom";"PV";637.69;"MWh"
2018;"Männedorf";155;"Strom";"PV";44;"Anzahl"
2019;"Männedorf";155;"Strom";"PV";879.62;"kW"
2019;"Männedorf";155;"Strom";"PV";879.62;"MWh"
2019;"Männedorf";155;"Strom";"PV";54;"Anzahl"
2020;"Männedorf";155;"Strom";"PV";1221.24;"kW"
2020;"Männedorf";155;"Strom";"PV";1221.24;"MWh"
2020;"Männedorf";155;"Strom";"PV";68;"Anzahl"
2021;"Männedorf";155;"Strom";"PV";1362.22;"kW"
2021;"Männedorf";155;"Strom";"PV";1362.22;"MWh"
2021;"Männedorf";155;"Strom";"PV";77;"Anzahl"
2022;"Männedorf";155;"Strom";"PV";1763.35;"kW"
2022;"Männedorf";155;"Strom";"PV";1763.35;"MWh"
2022;"Männedorf";155;"Strom";"PV";108;"Anzahl"
2023;"Männedorf";155;"Strom";"PV";2892.69;"kW"
2023;"Männedorf";155;"Strom";"PV";2892.69;"MWh"
2023;"Männedorf";155;"Strom";"PV";160;"Anzahl"
2024;"Männedorf";155;"Strom";"PV";3850.7799999999997;"kW"
2024;"Männedorf";155;"Strom";"PV";3850.7799999999997;"MWh"
2024;"Männedorf";155;"Strom";"PV";212;"Anzahl"
2025;"Männedorf";155;"Strom";"PV";3912.91;"kW"
2025;"Männedorf";155;"Strom";"PV";3912.91;"MWh"
2025;"Männedorf";155;"Strom";"PV";218;"Anzahl"
1990;"Meilen";156;"Strom";"PV";0;"kW"
1990;"Meilen";156;"Strom";"PV";0;"MWh"
1990;"Meilen";156;"Strom";"PV";0;"Anzahl"
1991;"Meilen";156;"Strom";"PV";0;"kW"
1991;"Meilen";156;"Strom";"PV";0;"MWh"
1991;"Meilen";156;"Strom";"PV";0;"Anzahl"
1992;"Meilen";156;"Strom";"PV";0;"kW"
1992;"Meilen";156;"Strom";"PV";0;"MWh"
1992;"Meilen";156;"Strom";"PV";0;"Anzahl"
1993;"Meilen";156;"Strom";"PV";0;"kW"
1993;"Meilen";156;"Strom";"PV";0;"MWh"
1993;"Meilen";156;"Strom";"PV";0;"Anzahl"
1994;"Meilen";156;"Strom";"PV";0;"kW"
1994;"Meilen";156;"Strom";"PV";0;"MWh"
1994;"Meilen";156;"Strom";"PV";0;"Anzahl"
1995;"Meilen";156;"Strom";"PV";0;"kW"
1995;"Meilen";156;"Strom";"PV";0;"MWh"
1995;"Meilen";156;"Strom";"PV";0;"Anzahl"
1996;"Meilen";156;"Strom";"PV";0;"kW"
1996;"Meilen";156;"Strom";"PV";0;"MWh"
1996;"Meilen";156;"Strom";"PV";0;"Anzahl"
1997;"Meilen";156;"Strom";"PV";0;"kW"
1997;"Meilen";156;"Strom";"PV";0;"MWh"
1997;"Meilen";156;"Strom";"PV";0;"Anzahl"
1998;"Meilen";156;"Strom";"PV";0;"kW"
1998;"Meilen";156;"Strom";"PV";0;"MWh"
1998;"Meilen";156;"Strom";"PV";0;"Anzahl"
1999;"Meilen";156;"Strom";"PV";0;"kW"
1999;"Meilen";156;"Strom";"PV";0;"MWh"
1999;"Meilen";156;"Strom";"PV";0;"Anzahl"
2000;"Meilen";156;"Strom";"PV";0;"kW"
2000;"Meilen";156;"Strom";"PV";0;"MWh"
2000;"Meilen";156;"Strom";"PV";0;"Anzahl"
2001;"Meilen";156;"Strom";"PV";0;"kW"
2001;"Meilen";156;"Strom";"PV";0;"MWh"
2001;"Meilen";156;"Strom";"PV";0;"Anzahl"
2002;"Meilen";156;"Strom";"PV";0;"kW"
2002;"Meilen";156;"Strom";"PV";0;"MWh"
2002;"Meilen";156;"Strom";"PV";0;"Anzahl"
2003;"Meilen";156;"Strom";"PV";0;"kW"
2003;"Meilen";156;"Strom";"PV";0;"MWh"
2003;"Meilen";156;"Strom";"PV";0;"Anzahl"
2004;"Meilen";156;"Strom";"PV";0;"kW"
2004;"Meilen";156;"Strom";"PV";0;"MWh"
2004;"Meilen";156;"Strom";"PV";0;"Anzahl"
2005;"Meilen";156;"Strom";"PV";0;"kW"
2005;"Meilen";156;"Strom";"PV";0;"MWh"
2005;"Meilen";156;"Strom";"PV";0;"Anzahl"
2006;"Meilen";156;"Strom";"PV";0;"kW"
2006;"Meilen";156;"Strom";"PV";0;"MWh"
2006;"Meilen";156;"Strom";"PV";0;"Anzahl"
2007;"Meilen";156;"Strom";"PV";0;"kW"
2007;"Meilen";156;"Strom";"PV";0;"MWh"
2007;"Meilen";156;"Strom";"PV";0;"Anzahl"
2008;"Meilen";156;"Strom";"PV";4;"kW"
2008;"Meilen";156;"Strom";"PV";4;"MWh"
2008;"Meilen";156;"Strom";"PV";1;"Anzahl"
2009;"Meilen";156;"Strom";"PV";12.4;"kW"
2009;"Meilen";156;"Strom";"PV";12.4;"MWh"
2009;"Meilen";156;"Strom";"PV";2;"Anzahl"
2010;"Meilen";156;"Strom";"PV";57;"kW"
2010;"Meilen";156;"Strom";"PV";57;"MWh"
2010;"Meilen";156;"Strom";"PV";5;"Anzahl"
2011;"Meilen";156;"Strom";"PV";90.66;"kW"
2011;"Meilen";156;"Strom";"PV";90.66;"MWh"
2011;"Meilen";156;"Strom";"PV";10;"Anzahl"
2012;"Meilen";156;"Strom";"PV";281.88;"kW"
2012;"Meilen";156;"Strom";"PV";281.88;"MWh"
2012;"Meilen";156;"Strom";"PV";19;"Anzahl"
2013;"Meilen";156;"Strom";"PV";389.37;"kW"
2013;"Meilen";156;"Strom";"PV";389.37;"MWh"
2013;"Meilen";156;"Strom";"PV";24;"Anzahl"
2014;"Meilen";156;"Strom";"PV";534.66;"kW"
2014;"Meilen";156;"Strom";"PV";534.66;"MWh"
2014;"Meilen";156;"Strom";"PV";30;"Anzahl"
2015;"Meilen";156;"Strom";"PV";831.43;"kW"
2015;"Meilen";156;"Strom";"PV";831.43;"MWh"
2015;"Meilen";156;"Strom";"PV";39;"Anzahl"
2016;"Meilen";156;"Strom";"PV";929.78;"kW"
2016;"Meilen";156;"Strom";"PV";929.78;"MWh"
2016;"Meilen";156;"Strom";"PV";48;"Anzahl"
2017;"Meilen";156;"Strom";"PV";1082.91;"kW"
2017;"Meilen";156;"Strom";"PV";1082.91;"MWh"
2017;"Meilen";156;"Strom";"PV";57;"Anzahl"
2018;"Meilen";156;"Strom";"PV";1335.36;"kW"
2018;"Meilen";156;"Strom";"PV";1335.36;"MWh"
2018;"Meilen";156;"Strom";"PV";68;"Anzahl"
2019;"Meilen";156;"Strom";"PV";1484.47;"kW"
2019;"Meilen";156;"Strom";"PV";1484.47;"MWh"
2019;"Meilen";156;"Strom";"PV";80;"Anzahl"
2020;"Meilen";156;"Strom";"PV";2166.1;"kW"
2020;"Meilen";156;"Strom";"PV";2166.1;"MWh"
2020;"Meilen";156;"Strom";"PV";105;"Anzahl"
2021;"Meilen";156;"Strom";"PV";2590.47;"kW"
2021;"Meilen";156;"Strom";"PV";2590.47;"MWh"
2021;"Meilen";156;"Strom";"PV";131;"Anzahl"
2022;"Meilen";156;"Strom";"PV";3039.33;"kW"
2022;"Meilen";156;"Strom";"PV";3039.33;"MWh"
2022;"Meilen";156;"Strom";"PV";154;"Anzahl"
2023;"Meilen";156;"Strom";"PV";5073.46;"kW"
2023;"Meilen";156;"Strom";"PV";5073.46;"MWh"
2023;"Meilen";156;"Strom";"PV";238;"Anzahl"
2024;"Meilen";156;"Strom";"PV";6550.14;"kW"
2024;"Meilen";156;"Strom";"PV";6550.14;"MWh"
2024;"Meilen";156;"Strom";"PV";290;"Anzahl"
2025;"Meilen";156;"Strom";"PV";7097.98;"kW"
2025;"Meilen";156;"Strom";"PV";7097.98;"MWh"
2025;"Meilen";156;"Strom";"PV";303;"Anzahl"
1990;"Oetwil am See";157;"Strom";"PV";0;"kW"
1990;"Oetwil am See";157;"Strom";"PV";0;"MWh"
1990;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
1991;"Oetwil am See";157;"Strom";"PV";0;"kW"
1991;"Oetwil am See";157;"Strom";"PV";0;"MWh"
1991;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
1992;"Oetwil am See";157;"Strom";"PV";0;"kW"
1992;"Oetwil am See";157;"Strom";"PV";0;"MWh"
1992;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
1993;"Oetwil am See";157;"Strom";"PV";0;"kW"
1993;"Oetwil am See";157;"Strom";"PV";0;"MWh"
1993;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
1994;"Oetwil am See";157;"Strom";"PV";0;"kW"
1994;"Oetwil am See";157;"Strom";"PV";0;"MWh"
1994;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
1995;"Oetwil am See";157;"Strom";"PV";0;"kW"
1995;"Oetwil am See";157;"Strom";"PV";0;"MWh"
1995;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
1996;"Oetwil am See";157;"Strom";"PV";0;"kW"
1996;"Oetwil am See";157;"Strom";"PV";0;"MWh"
1996;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
1997;"Oetwil am See";157;"Strom";"PV";0;"kW"
1997;"Oetwil am See";157;"Strom";"PV";0;"MWh"
1997;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
1998;"Oetwil am See";157;"Strom";"PV";0;"kW"
1998;"Oetwil am See";157;"Strom";"PV";0;"MWh"
1998;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
1999;"Oetwil am See";157;"Strom";"PV";0;"kW"
1999;"Oetwil am See";157;"Strom";"PV";0;"MWh"
1999;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
2000;"Oetwil am See";157;"Strom";"PV";0;"kW"
2000;"Oetwil am See";157;"Strom";"PV";0;"MWh"
2000;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
2001;"Oetwil am See";157;"Strom";"PV";0;"kW"
2001;"Oetwil am See";157;"Strom";"PV";0;"MWh"
2001;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
2002;"Oetwil am See";157;"Strom";"PV";0;"kW"
2002;"Oetwil am See";157;"Strom";"PV";0;"MWh"
2002;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
2003;"Oetwil am See";157;"Strom";"PV";0;"kW"
2003;"Oetwil am See";157;"Strom";"PV";0;"MWh"
2003;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
2004;"Oetwil am See";157;"Strom";"PV";0;"kW"
2004;"Oetwil am See";157;"Strom";"PV";0;"MWh"
2004;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
2005;"Oetwil am See";157;"Strom";"PV";0;"kW"
2005;"Oetwil am See";157;"Strom";"PV";0;"MWh"
2005;"Oetwil am See";157;"Strom";"PV";0;"Anzahl"
2006;"Oetwil am See";157;"Strom";"PV";6.5;"kW"
2006;"Oetwil am See";157;"Strom";"PV";6.5;"MWh"
2006;"Oetwil am See";157;"Strom";"PV";1;"Anzahl"
2007;"Oetwil am See";157;"Strom";"PV";6.5;"kW"
2007;"Oetwil am See";157;"Strom";"PV";6.5;"MWh"
2007;"Oetwil am See";157;"Strom";"PV";1;"Anzahl"
2008;"Oetwil am See";157;"Strom";"PV";6.5;"kW"
2008;"Oetwil am See";157;"Strom";"PV";6.5;"MWh"
2008;"Oetwil am See";157;"Strom";"PV";1;"Anzahl"
2009;"Oetwil am See";157;"Strom";"PV";6.5;"kW"
2009;"Oetwil am See";157;"Strom";"PV";6.5;"MWh"
2009;"Oetwil am See";157;"Strom";"PV";1;"Anzahl"
2010;"Oetwil am See";157;"Strom";"PV";6.5;"kW"
2010;"Oetwil am See";157;"Strom";"PV";6.5;"MWh"
2010;"Oetwil am See";157;"Strom";"PV";1;"Anzahl"
2011;"Oetwil am See";157;"Strom";"PV";55.6;"kW"
2011;"Oetwil am See";157;"Strom";"PV";55.6;"MWh"
2011;"Oetwil am See";157;"Strom";"PV";2;"Anzahl"
2012;"Oetwil am See";157;"Strom";"PV";80.25;"kW"
2012;"Oetwil am See";157;"Strom";"PV";80.25;"MWh"
2012;"Oetwil am See";157;"Strom";"PV";3;"Anzahl"
2013;"Oetwil am See";157;"Strom";"PV";138.43;"kW"
2013;"Oetwil am See";157;"Strom";"PV";138.43;"MWh"
2013;"Oetwil am See";157;"Strom";"PV";6;"Anzahl"
2014;"Oetwil am See";157;"Strom";"PV";146.85;"kW"
2014;"Oetwil am See";157;"Strom";"PV";146.85;"MWh"
2014;"Oetwil am See";157;"Strom";"PV";7;"Anzahl"
2015;"Oetwil am See";157;"Strom";"PV";291.65000000000003;"kW"
2015;"Oetwil am See";157;"Strom";"PV";291.65000000000003;"MWh"
2015;"Oetwil am See";157;"Strom";"PV";9;"Anzahl"
2016;"Oetwil am See";157;"Strom";"PV";360.8;"kW"
2016;"Oetwil am See";157;"Strom";"PV";360.8;"MWh"
2016;"Oetwil am See";157;"Strom";"PV";17;"Anzahl"
2017;"Oetwil am See";157;"Strom";"PV";419.91;"kW"
2017;"Oetwil am See";157;"Strom";"PV";419.91;"MWh"
2017;"Oetwil am See";157;"Strom";"PV";22;"Anzahl"
2018;"Oetwil am See";157;"Strom";"PV";657.19;"kW"
2018;"Oetwil am See";157;"Strom";"PV";657.19;"MWh"
2018;"Oetwil am See";157;"Strom";"PV";32;"Anzahl"
2019;"Oetwil am See";157;"Strom";"PV";908.99;"kW"
2019;"Oetwil am See";157;"Strom";"PV";908.99;"MWh"
2019;"Oetwil am See";157;"Strom";"PV";40;"Anzahl"
2020;"Oetwil am See";157;"Strom";"PV";1140.08;"kW"
2020;"Oetwil am See";157;"Strom";"PV";1140.08;"MWh"
2020;"Oetwil am See";157;"Strom";"PV";46;"Anzahl"
2021;"Oetwil am See";157;"Strom";"PV";1315.82;"kW"
2021;"Oetwil am See";157;"Strom";"PV";1315.82;"MWh"
2021;"Oetwil am See";157;"Strom";"PV";58;"Anzahl"
2022;"Oetwil am See";157;"Strom";"PV";1685.1;"kW"
2022;"Oetwil am See";157;"Strom";"PV";1685.1;"MWh"
2022;"Oetwil am See";157;"Strom";"PV";67;"Anzahl"
2023;"Oetwil am See";157;"Strom";"PV";1870.2;"kW"
2023;"Oetwil am See";157;"Strom";"PV";1870.2;"MWh"
2023;"Oetwil am See";157;"Strom";"PV";82;"Anzahl"
2024;"Oetwil am See";157;"Strom";"PV";2438.77;"kW"
2024;"Oetwil am See";157;"Strom";"PV";2438.77;"MWh"
2024;"Oetwil am See";157;"Strom";"PV";99;"Anzahl"
2025;"Oetwil am See";157;"Strom";"PV";2643.81;"kW"
2025;"Oetwil am See";157;"Strom";"PV";2643.81;"MWh"
2025;"Oetwil am See";157;"Strom";"PV";111;"Anzahl"
1990;"Stäfa";158;"Strom";"PV";0;"kW"
1990;"Stäfa";158;"Strom";"PV";0;"MWh"
1990;"Stäfa";158;"Strom";"PV";0;"Anzahl"
1991;"Stäfa";158;"Strom";"PV";0;"kW"
1991;"Stäfa";158;"Strom";"PV";0;"MWh"
1991;"Stäfa";158;"Strom";"PV";0;"Anzahl"
1992;"Stäfa";158;"Strom";"PV";0;"kW"
1992;"Stäfa";158;"Strom";"PV";0;"MWh"
1992;"Stäfa";158;"Strom";"PV";0;"Anzahl"
1993;"Stäfa";158;"Strom";"PV";0;"kW"
1993;"Stäfa";158;"Strom";"PV";0;"MWh"
1993;"Stäfa";158;"Strom";"PV";0;"Anzahl"
1994;"Stäfa";158;"Strom";"PV";0;"kW"
1994;"Stäfa";158;"Strom";"PV";0;"MWh"
1994;"Stäfa";158;"Strom";"PV";0;"Anzahl"
1995;"Stäfa";158;"Strom";"PV";0;"kW"
1995;"Stäfa";158;"Strom";"PV";0;"MWh"
1995;"Stäfa";158;"Strom";"PV";0;"Anzahl"
1996;"Stäfa";158;"Strom";"PV";0;"kW"
1996;"Stäfa";158;"Strom";"PV";0;"MWh"
1996;"Stäfa";158;"Strom";"PV";0;"Anzahl"
1997;"Stäfa";158;"Strom";"PV";0;"kW"
1997;"Stäfa";158;"Strom";"PV";0;"MWh"
1997;"Stäfa";158;"Strom";"PV";0;"Anzahl"
1998;"Stäfa";158;"Strom";"PV";0;"kW"
1998;"Stäfa";158;"Strom";"PV";0;"MWh"
1998;"Stäfa";158;"Strom";"PV";0;"Anzahl"
1999;"Stäfa";158;"Strom";"PV";0;"kW"
1999;"Stäfa";158;"Strom";"PV";0;"MWh"
1999;"Stäfa";158;"Strom";"PV";0;"Anzahl"
2000;"Stäfa";158;"Strom";"PV";0;"kW"
2000;"Stäfa";158;"Strom";"PV";0;"MWh"
2000;"Stäfa";158;"Strom";"PV";0;"Anzahl"
2001;"Stäfa";158;"Strom";"PV";0;"kW"
2001;"Stäfa";158;"Strom";"PV";0;"MWh"
2001;"Stäfa";158;"Strom";"PV";0;"Anzahl"
2002;"Stäfa";158;"Strom";"PV";0;"kW"
2002;"Stäfa";158;"Strom";"PV";0;"MWh"
2002;"Stäfa";158;"Strom";"PV";0;"Anzahl"
2003;"Stäfa";158;"Strom";"PV";0;"kW"
2003;"Stäfa";158;"Strom";"PV";0;"MWh"
2003;"Stäfa";158;"Strom";"PV";0;"Anzahl"
2004;"Stäfa";158;"Strom";"PV";0;"kW"
2004;"Stäfa";158;"Strom";"PV";0;"MWh"
2004;"Stäfa";158;"Strom";"PV";0;"Anzahl"
2005;"Stäfa";158;"Strom";"PV";0;"kW"
2005;"Stäfa";158;"Strom";"PV";0;"MWh"
2005;"Stäfa";158;"Strom";"PV";0;"Anzahl"
2006;"Stäfa";158;"Strom";"PV";3.6;"kW"
2006;"Stäfa";158;"Strom";"PV";3.6;"MWh"
2006;"Stäfa";158;"Strom";"PV";1;"Anzahl"
2007;"Stäfa";158;"Strom";"PV";8.5;"kW"
2007;"Stäfa";158;"Strom";"PV";8.5;"MWh"
2007;"Stäfa";158;"Strom";"PV";2;"Anzahl"
2008;"Stäfa";158;"Strom";"PV";30.3;"kW"
2008;"Stäfa";158;"Strom";"PV";30.3;"MWh"
2008;"Stäfa";158;"Strom";"PV";5;"Anzahl"
2009;"Stäfa";158;"Strom";"PV";47.6;"kW"
2009;"Stäfa";158;"Strom";"PV";47.6;"MWh"
2009;"Stäfa";158;"Strom";"PV";6;"Anzahl"
2010;"Stäfa";158;"Strom";"PV";59.800000000000004;"kW"
2010;"Stäfa";158;"Strom";"PV";59.800000000000004;"MWh"
2010;"Stäfa";158;"Strom";"PV";9;"Anzahl"
2011;"Stäfa";158;"Strom";"PV";118.1;"kW"
2011;"Stäfa";158;"Strom";"PV";118.1;"MWh"
2011;"Stäfa";158;"Strom";"PV";14;"Anzahl"
2012;"Stäfa";158;"Strom";"PV";224.61;"kW"
2012;"Stäfa";158;"Strom";"PV";224.61;"MWh"
2012;"Stäfa";158;"Strom";"PV";21;"Anzahl"
2013;"Stäfa";158;"Strom";"PV";257.73;"kW"
2013;"Stäfa";158;"Strom";"PV";257.73;"MWh"
2013;"Stäfa";158;"Strom";"PV";24;"Anzahl"
2014;"Stäfa";158;"Strom";"PV";282.84000000000003;"kW"
2014;"Stäfa";158;"Strom";"PV";282.84000000000003;"MWh"
2014;"Stäfa";158;"Strom";"PV";27;"Anzahl"
2015;"Stäfa";158;"Strom";"PV";436.75;"kW"
2015;"Stäfa";158;"Strom";"PV";436.75;"MWh"
2015;"Stäfa";158;"Strom";"PV";45;"Anzahl"
2016;"Stäfa";158;"Strom";"PV";731.36;"kW"
2016;"Stäfa";158;"Strom";"PV";731.36;"MWh"
2016;"Stäfa";158;"Strom";"PV";62;"Anzahl"
2017;"Stäfa";158;"Strom";"PV";1017.13;"kW"
2017;"Stäfa";158;"Strom";"PV";1017.13;"MWh"
2017;"Stäfa";158;"Strom";"PV";80;"Anzahl"
2018;"Stäfa";158;"Strom";"PV";1191.65;"kW"
2018;"Stäfa";158;"Strom";"PV";1191.65;"MWh"
2018;"Stäfa";158;"Strom";"PV";90;"Anzahl"
2019;"Stäfa";158;"Strom";"PV";1806.65;"kW"
2019;"Stäfa";158;"Strom";"PV";1806.65;"MWh"
2019;"Stäfa";158;"Strom";"PV";111;"Anzahl"
2020;"Stäfa";158;"Strom";"PV";2256.97;"kW"
2020;"Stäfa";158;"Strom";"PV";2256.97;"MWh"
2020;"Stäfa";158;"Strom";"PV";129;"Anzahl"
2021;"Stäfa";158;"Strom";"PV";3041.39;"kW"
2021;"Stäfa";158;"Strom";"PV";3041.39;"MWh"
2021;"Stäfa";158;"Strom";"PV";167;"Anzahl"
2022;"Stäfa";158;"Strom";"PV";4324.61;"kW"
2022;"Stäfa";158;"Strom";"PV";4324.61;"MWh"
2022;"Stäfa";158;"Strom";"PV";211;"Anzahl"
2023;"Stäfa";158;"Strom";"PV";5416.16;"kW"
2023;"Stäfa";158;"Strom";"PV";5416.16;"MWh"
2023;"Stäfa";158;"Strom";"PV";274;"Anzahl"
2024;"Stäfa";158;"Strom";"PV";7103.7699999999995;"kW"
2024;"Stäfa";158;"Strom";"PV";7103.7699999999995;"MWh"
2024;"Stäfa";158;"Strom";"PV";346;"Anzahl"
2025;"Stäfa";158;"Strom";"PV";7251.28;"kW"
2025;"Stäfa";158;"Strom";"PV";7251.28;"MWh"
2025;"Stäfa";158;"Strom";"PV";355;"Anzahl"
1990;"Uetikon am See";159;"Strom";"PV";0;"kW"
1990;"Uetikon am See";159;"Strom";"PV";0;"MWh"
1990;"Uetikon am See";159;"Strom";"PV";0;"Anzahl"
1991;"Uetikon am See";159;"Strom";"PV";0;"kW"
1991;"Uetikon am See";159;"Strom";"PV";0;"MWh"
1991;"Uetikon am See";159;"Strom";"PV";0;"Anzahl"
1992;"Uetikon am See";159;"Strom";"PV";0;"kW"
1992;"Uetikon am See";159;"Strom";"PV";0;"MWh"
1992;"Uetikon am See";159;"Strom";"PV";0;"Anzahl"
1993;"Uetikon am See";159;"Strom";"PV";0;"kW"
1993;"Uetikon am See";159;"Strom";"PV";0;"MWh"
1993;"Uetikon am See";159;"Strom";"PV";0;"Anzahl"
1994;"Uetikon am See";159;"Strom";"PV";0;"kW"
1994;"Uetikon am See";159;"Strom";"PV";0;"MWh"
1994;"Uetikon am See";159;"Strom";"PV";0;"Anzahl"
1995;"Uetikon am See";159;"Strom";"PV";0;"kW"
1995;"Uetikon am See";159;"Strom";"PV";0;"MWh"
1995;"Uetikon am See";159;"Strom";"PV";0;"Anzahl"
1996;"Uetikon am See";159;"Strom";"PV";0;"kW"
1996;"Uetikon am See";159;"Strom";"PV";0;"MWh"
1996;"Uetikon am See";159;"Strom";"PV";0;"Anzahl"
1997;"Uetikon am See";159;"Strom";"PV";0;"kW"
1997;"Uetikon am See";159;"Strom";"PV";0;"MWh"
1997;"Uetikon am See";159;"Strom";"PV";0;"Anzahl"
1998;"Uetikon am See";159;"Strom";"PV";0;"kW"
1998;"Uetikon am See";159;"Strom";"PV";0;"MWh"
1998;"Uetikon am See";159;"Strom";"PV";0;"Anzahl"
1999;"Uetikon am See";159;"Strom";"PV";0;"kW"
1999;"Uetikon am See";159;"Strom";"PV";0;"MWh"
1999;"Uetikon am See";159;"Strom";"PV";0;"Anzahl"
2000;"Uetikon am See";159;"Strom";"PV";0;"kW"
2000;"Uetikon am See";159;"Strom";"PV";0;"MWh"
2000;"Uetikon am See";159;"Strom";"PV";0;"Anzahl"
2001;"Uetikon am See";159;"Strom";"PV";18;"kW"
2001;"Uetikon am See";159;"Strom";"PV";18;"MWh"
2001;"Uetikon am See";159;"Strom";"PV";1;"Anzahl"
2002;"Uetikon am See";159;"Strom";"PV";18;"kW"
2002;"Uetikon am See";159;"Strom";"PV";18;"MWh"
2002;"Uetikon am See";159;"Strom";"PV";1;"Anzahl"
2003;"Uetikon am See";159;"Strom";"PV";18;"kW"
2003;"Uetikon am See";159;"Strom";"PV";18;"MWh"
2003;"Uetikon am See";159;"Strom";"PV";1;"Anzahl"
2004;"Uetikon am See";159;"Strom";"PV";18;"kW"
2004;"Uetikon am See";159;"Strom";"PV";18;"MWh"
2004;"Uetikon am See";159;"Strom";"PV";1;"Anzahl"
2005;"Uetikon am See";159;"Strom";"PV";18;"kW"
2005;"Uetikon am See";159;"Strom";"PV";18;"MWh"
2005;"Uetikon am See";159;"Strom";"PV";1;"Anzahl"
2006;"Uetikon am See";159;"Strom";"PV";18;"kW"
2006;"Uetikon am See";159;"Strom";"PV";18;"MWh"
2006;"Uetikon am See";159;"Strom";"PV";1;"Anzahl"
2007;"Uetikon am See";159;"Strom";"PV";18;"kW"
2007;"Uetikon am See";159;"Strom";"PV";18;"MWh"
2007;"Uetikon am See";159;"Strom";"PV";1;"Anzahl"
2008;"Uetikon am See";159;"Strom";"PV";20.2;"kW"
2008;"Uetikon am See";159;"Strom";"PV";20.2;"MWh"
2008;"Uetikon am See";159;"Strom";"PV";2;"Anzahl"
2009;"Uetikon am See";159;"Strom";"PV";20.2;"kW"
2009;"Uetikon am See";159;"Strom";"PV";20.2;"MWh"
2009;"Uetikon am See";159;"Strom";"PV";2;"Anzahl"
2010;"Uetikon am See";159;"Strom";"PV";20.2;"kW"
2010;"Uetikon am See";159;"Strom";"PV";20.2;"MWh"
2010;"Uetikon am See";159;"Strom";"PV";2;"Anzahl"
2011;"Uetikon am See";159;"Strom";"PV";175.7;"kW"
